COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Fiji,FJI,WPRO,REPORTING,2021-12-12,1257375,659250.0,140.262,73.54,598125.0,66.722,"AstraZeneca - Vaxzevria,Moderna - Spikevax,SII - Covishield",2021-03-07,3.0
Canada,CAN,AMRO,REPORTING,2021-12-17,63897183,31159625.0,169.299,82.559,29137943.0,77.203,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
Belize,BLZ,AMRO,REPORTING,2021-12-17,421458,229714.0,105.993,57.771,198204.0,49.847,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Sint Eustatius,XBA,AMRO,REPORTING,2021-12-17,3014,1525.0,96.018,48.582,1489.0,47.435,,,
Bonaire,XAA,AMRO,REPORTING,2021-12-17,32317,17086.0,154.516,81.693,15231.0,72.823,,,
Democratic Republic of the Congo,COD,AFRO,REPORTING,2021-12-16,263991,202178.0,0.295,0.226,85665.0,0.096,SII - Covishield,2021-04-19,1.0
Montserrat,MSR,AMRO,REPORTING,2021-12-17,2949,1531.0,58.992,30.626,1417.0,28.346,AstraZeneca - Vaxzevria,2021-02-08,1.0
Mali,MLI,AFRO,REPORTING,2021-12-20,1006643,852496.0,4.971,4.21,353103.0,1.744,SII - Covishield,2021-03-31,1.0
Malawi,MWI,AFRO,REPORTING,2021-12-19,1637998,1282492.0,8.562,6.704,654927.0,3.424,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0
Bhutan,BTN,SEARO,REPORTING,2021-12-05,1154093,589482.0,149.57,76.397,564611.0,73.173,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-27,5.0
Madagascar,MDG,AFRO,REPORTING,2021-12-06,742069,589003.0,2.68,2.127,541160.0,1.954,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0
Jamaica,JAM,AMRO,REPORTING,2021-12-17,1174215,701488.0,39.654,23.69,546563.0,18.458,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,4.0
Mauritius,MUS,AFRO,REPORTING,2021-12-17,2013261,916524.0,158.304,72.067,914936.0,71.942,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0
Kuwait,KWT,EMRO,REPORTING,2021-12-20,6790606,3325463.0,159.009,77.869,3203278.0,75.008,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0
Ecuador,ECU,AMRO,REPORTING,2021-12-17,26478800,14039879.0,150.081,79.577,12142003.0,68.82,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2021-12-17,30049714,18393519.0,105.675,64.684,11608305.0,40.823,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-22,5.0
Nauru,NRU,WPRO,REPORTING,2021-08-20,14790,7612.0,136.515,70.26,7178.0,66.254,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0
South Sudan,SSD,AFRO,REPORTING,2021-12-15,268640,227262.0,2.4,2.03,181577.0,1.622,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0
Honduras,HND,AMRO,REPORTING,2021-12-17,8774951,4736438.0,88.595,47.821,3780768.0,38.172,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-26,6.0
Bermuda,BMU,AMRO,REPORTING,2021-12-17,110329,46194.0,177.17,74.18,45213.0,72.604,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-11,2.0
Equatorial Guinea,GNQ,AFRO,REPORTING,2021-12-17,452572,249215.0,32.258,17.763,203357.0,14.495,"Beijing CNBG - BBIBP-CorV,Sinovac - CoronaVac",2021-02-12,2.0
Republic of Korea,KOR,WPRO,REPORTING,2021-12-13,83142509,42958480.0,162.169,83.79,41687101.0,81.31,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-26,5.0
Burkina Faso,BFA,AFRO,REPORTING,2021-12-16,656358,591283.0,3.14,2.829,421256.0,2.015,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-06-02,3.0
Bangladesh,BGD,SEARO,REPORTING,2021-12-07,105277826,65618894.0,63.925,39.844,39658932.0,24.081,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-27,8.0
Lebanon,LBN,EMRO,REPORTING,2021-12-20,4413333,2266378.0,64.66,33.205,1897852.0,27.806,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-14,4.0
Cook Islands,COK,WPRO,REPORTING,2021-12-06,25339,12841.0,144.267,73.11,12498.0,71.157,Pfizer BioNTech - Comirnaty,2021-05-17,1.0
Colombia,COL,AMRO,REPORTING,2021-12-17,61722515,37597091.0,121.303,73.889,26737024.0,52.546,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-17,5.0
New Zealand,NZL,WPRO,REPORTING,2021-12-10,7855438,3946122.0,162.9,81.832,3739155.0,77.54,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-19,4.0
Mauritania,MRT,AFRO,REPORTING,2021-12-17,1824139,1112438.0,39.232,23.925,711701.0,15.307,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0
Somalia,SOM,EMRO,REPORTING,2021-12-20,1369400,1088665.0,8.616,6.85,745600.0,4.691,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-03-16,4.0
Nicaragua,NIC,AMRO,REPORTING,2021-12-17,7308467,4628897.0,110.324,69.875,2679570.0,40.449,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-02,8.0
Botswana,BWA,AFRO,REPORTING,2021-12-17,1143274,1143274.0,48.616,48.616,1014879.0,43.156,"Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-26,6.0
Cabo Verde,CPV,AFRO,REPORTING,2021-12-17,571130,302802.0,102.724,54.462,255954.0,46.036,"Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-18,4.0
Burundi,BDI,AFRO,REPORTING,2021-12-17,5474,4155.0,0.046,0.035,3533.0,0.03,Beijing CNBG - BBIBP-CorV,2021-10-18,1.0
India,IND,SEARO,REPORTING,2021-12-07,1294608045,804768300.0,93.812,58.316,489839745.0,35.496,"Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,SII - Covishield",2021-01-16,5.0
Mexico,MEX,AMRO,REPORTING,2021-12-17,138851637,81770394.0,107.693,63.421,66459570.0,51.546,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0
Ethiopia,ETH,AFRO,REPORTING,2021-12-20,10650876,6784549.0,9.265,5.901,3866327.0,3.363,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-13,4.0
Jordan,JOR,EMRO,REPORTING,2021-12-12,8196286,4232252.0,80.331,41.48,3821685.0,37.456,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,6.0
Martinique,MTQ,AMRO,REPORTING,2021-12-17,279182,138502.0,74.396,36.908,127703.0,34.03,Pfizer BioNTech - Comirnaty,,1.0
Guinea-Bissau,GNB,AFRO,REPORTING,2021-12-20,412002,389157.0,20.935,19.774,22845.0,1.161,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-04-02,2.0
Saint Lucia,LCA,AMRO,REPORTING,2021-12-17,106157,55278.0,57.811,30.103,48223.0,26.261,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,3.0
Guyana,GUY,AMRO,REPORTING,2021-12-17,702926,407341.0,89.368,51.788,288315.0,36.656,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-11,6.0
El Salvador,SLV,AMRO,REPORTING,2021-12-17,9444399,4453222.0,145.607,68.657,4120993.0,63.535,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-17,6.0
Haiti,HTI,AMRO,REPORTING,2021-12-17,190538,120897.0,1.671,1.06,69982.0,0.614,"Janssen - Ad26.COV 2-S,Moderna - Spikevax",,2.0
Uruguay,URY,AMRO,REPORTING,2021-12-17,6889635,2760348.0,198.335,79.464,2668351.0,76.815,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0
Puerto Rico,PRI,AMRO,REPORTING,2021-12-17,5719383,2848268.0,199.919,99.56,2432817.0,85.038,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0
Japan,JPN,WPRO,REPORTING,2021-12-09,198014376,100036244.0,156.562,79.095,97941682.0,77.439,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-17,4.0
Timor-Leste,TLS,SEARO,REPORTING,2021-12-07,1142003,652294.0,86.617,49.474,489709.0,37.143,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0
Cayman Islands,CYM,AMRO,REPORTING,2021-12-17,130410,58569.0,198.433,89.119,56860.0,86.519,Pfizer BioNTech - Comirnaty,2021-01-15,1.0
French Polynesia,PYF,WPRO,REPORTING,2021-12-13,324455,168496.0,115.502,59.983,155959.0,55.52,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-18,2.0
Syrian Arab Republic,SYR,EMRO,REPORTING,2021-12-19,1737980,1186091.0,9.931,6.777,774866.0,4.428,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-01,6.0
French Guiana,GUF,AMRO,REPORTING,2021-12-17,171617,88733.0,57.458,29.708,77801.0,26.048,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,2.0
Bahamas,BHS,AMRO,REPORTING,2021-12-17,293226,157232.0,74.566,39.983,145793.0,37.074,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-14,4.0
Saudi Arabia,SAU,EMRO,REPORTING,2021-12-20,48409471,24879312.0,139.052,71.464,22946560.0,65.912,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Maldives,MDV,SEARO,REPORTING,2021-12-06,760818,396004.0,140.75,73.26,364814.0,67.49,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0
Qatar,QAT,EMRO,REPORTING,2021-12-20,5118777,,177.67,,,,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Côte d’Ivoire,CIV,AFRO,REPORTING,2021-12-12,4812235,3306299.0,18.243,12.534,1505936.0,5.709,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Liberia,LBR,AFRO,REPORTING,2021-12-15,880313,784838.0,17.405,15.518,755263.0,14.933,SII - Covishield,2021-04-01,1.0
Algeria,DZA,AFRO,REPORTING,2021-12-14,12437324,7019879.0,28.363,16.008,5554702.0,12.667,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SII - Covishield,Sinovac - CoronaVac",2021-01-30,4.0
Brunei Darussalam,BRN,WPRO,REPORTING,2021-12-10,793620,404210.0,181.408,92.395,372506.0,85.148,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-04-03,5.0
Mozambique,MOZ,AFRO,REPORTING,2021-12-20,13250204,7845444.0,42.393,25.101,5404760.0,17.292,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0
British Virgin Islands,VGB,AMRO,REPORTING,2021-12-17,35232,18357.0,116.519,60.71,16875.0,55.809,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S",2021-02-11,2.0
Pakistan,PAK,EMRO,REPORTING,2021-12-20,138205381,87534489.0,62.567,39.628,59417837.0,26.899,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,8.0
Anguilla,AIA,AMRO,REPORTING,2021-12-17,20284,10079.0,135.209,67.184,9223.0,61.478,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-02-05,2.0
occupied Palestinian territory,PSE,EMRO,REPORTING,2021-12-06,3184868,2020110.0,62.431,39.599,1403992.0,27.522,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,8.0
Antigua and Barbuda,ATG,AMRO,REPORTING,2021-12-17,119809,61921.0,122.343,63.231,57888.0,59.112,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-19,6.0
Chad,TCD,AFRO,REPORTING,2021-12-12,285922,205259.0,1.741,1.25,80663.0,0.491,Beijing CNBG - BBIBP-CorV,2021-06-04,1.0
Vanuatu,VUT,WPRO,REPORTING,2021-12-12,152697,102308.0,49.715,33.309,50403.0,16.41,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-06-02,2.0
Afghanistan,AFG,EMRO,REPORTING,2021-12-19,4537397,4024198.0,11.656,10.337,3702888.0,9.512,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,4.0
Gambia,GMB,AFRO,REPORTING,2021-12-14,275191,243996.0,11.387,10.096,230044.0,9.519,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-10,2.0
Kenya,KEN,AFRO,REPORTING,2021-12-15,8515984,5101374.0,15.837,9.487,3414610.0,6.35,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0
Pitcairn Islands,PCN,WPRO,REPORTING,2021-11-11,74,37.0,148.0,74.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0
Comoros,COM,AFRO,REPORTING,2021-12-10,527119,282378.0,60.616,32.472,244741.0,28.144,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-04-10,3.0
Indonesia,IDN,SEARO,REPORTING,2021-12-07,243523258,143489448.0,89.032,52.46,100033810.0,36.572,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,6.0
Djibouti,DJI,EMRO,REPORTING,2021-12-17,126786,107033.0,12.833,10.833,66765.0,6.758,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-15,6.0
Mongolia,MNG,WPRO,REPORTING,2021-12-10,5215582,2262703.0,159.095,69.021,2155868.0,65.762,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0
Grenada,GRD,AMRO,REPORTING,2021-12-17,76128,41064.0,67.656,36.494,35064.0,31.162,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-15,4.0
Aruba,ABW,AMRO,REPORTING,2021-12-17,162151,83857.0,151.875,78.543,78294.0,73.332,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0
Guinea,GIN,AFRO,REPORTING,2021-12-17,2634247,1695388.0,20.059,12.91,938859.0,7.149,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,6.0
Morocco,MAR,EMRO,REPORTING,2021-12-19,49727533,24592087.0,134.724,66.626,22929634.0,62.122,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-28,5.0
Barbados,BRB,AMRO,REPORTING,2021-12-17,295795,154868.0,102.93,53.891,140927.0,49.039,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-10,4.0
Bolivia (Plurinational State of),BOL,AMRO,REPORTING,2021-12-17,9316157,5382394.0,79.809,46.11,4462346.0,38.228,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-30,5.0
Trinidad and Tobago,TTO,AMRO,REPORTING,2021-12-17,1312756,701503.0,93.803,50.126,657908.0,47.011,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0
Libya,LBY,EMRO,REPORTING,2021-12-19,2609405,1823248.0,37.975,26.534,786157.0,11.441,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,7.0
Singapore,SGP,WPRO,REPORTING,2021-12-11,9489264,4744632.0,162.2,81.1,4744632.0,81.1,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Central African Republic,CAF,AFRO,REPORTING,2021-12-15,453282,387143.0,9.385,8.016,346270.0,7.169,"Bharat - Covaxin,SII - Covishield",2021-03-19,2.0
Congo,COG,AFRO,REPORTING,2021-12-20,748406,612670.0,13.563,11.103,573918.0,10.401,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,SII - Covishield",2021-03-23,4.0
Kiribati,KIR,WPRO,REPORTING,2021-11-19,82167,59492.0,68.788,49.805,22675.0,18.983,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0
Iraq,IRQ,EMRO,REPORTING,2021-12-19,13685013,8271151.0,34.023,20.563,5402359.0,13.431,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-02,4.0
Argentina,ARG,AMRO,REPORTING,2021-12-17,72500924,37640405.0,160.415,83.283,31512824.0,69.725,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-29,7.0
Palau,PLW,WPRO,REPORTING,2021-12-07,34907,18389.0,192.942,101.642,15748.0,87.044,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2021-12-17,59702,33192.0,53.815,29.919,25261.0,22.77,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0
Nepal,NPL,SEARO,REPORTING,2021-12-06,19157444,10431659.0,65.75,35.802,8725785.0,29.948,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,7.0
