COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Fiji,FJI,WPRO,REPORTING,2022-01-03,1272805,662848.0,141.984,73.942,609957.0,68.042,"AstraZeneca - Vaxzevria,Moderna - Spikevax,SII - Covishield",2021-03-07,3.0
Canada,CAN,AMRO,REPORTING,2022-01-07,70004264,31680678.0,185.48,83.94,29355481.0,77.779,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
Belize,BLZ,AMRO,REPORTING,2022-01-07,429697,230789.0,108.065,58.041,200254.0,50.362,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Sint Eustatius,XBA,AMRO,REPORTING,2022-01-07,3014,1525.0,96.018,48.582,1489.0,47.435,,,
Bonaire,XAA,AMRO,REPORTING,2022-01-07,32664,17243.0,156.175,82.443,15421.0,73.732,,,
Democratic Republic of the Congo,COD,AFRO,REPORTING,2022-01-05,340509,270263.0,0.38,0.302,131316.0,0.147,SII - Covishield,2021-04-19,1.0
Montserrat,MSR,AMRO,REPORTING,2022-01-07,3092,1612.0,61.852,32.246,1479.0,29.586,AstraZeneca - Vaxzevria,2021-02-08,1.0
Mali,MLI,AFRO,REPORTING,2022-01-10,1279312,961853.0,6.317,4.75,547037.0,2.701,SII - Covishield,2021-03-31,1.0
Malawi,MWI,AFRO,REPORTING,2021-12-29,1740820,1382940.0,9.1,7.229,687294.0,3.593,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0
Bhutan,BTN,SEARO,REPORTING,2022-01-02,1159639,591662.0,150.289,76.679,567977.0,73.61,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-27,5.0
Madagascar,MDG,AFRO,REPORTING,2022-01-05,971426,817386.0,3.508,2.952,767113.0,2.77,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0
Jamaica,JAM,AMRO,REPORTING,2022-01-07,1218250,715617.0,41.141,24.167,572287.0,19.326,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,5.0
Mauritius,MUS,AFRO,REPORTING,2021-12-28,2036896,947513.0,160.163,74.504,909900.0,71.546,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0
Kuwait,KWT,EMRO,REPORTING,2022-01-10,7119791,3345561.0,166.718,78.34,3230155.0,75.638,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0
Ecuador,ECU,AMRO,REPORTING,2022-01-07,27888754,14285429.0,158.072,80.969,12782568.0,72.451,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0
Venezuela (Bolivarian Republic of),VEN,AMRO,REPORTING,2022-01-07,30049714,18393519.0,105.675,64.684,11608305.0,40.823,"Beijing CNBG - BBIBP-CorV,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Sinovac - CoronaVac",2021-02-22,5.0
Nauru,NRU,WPRO,REPORTING,2021-08-20,14790,7612.0,136.515,70.26,7178.0,66.254,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0
South Sudan,SSD,AFRO,REPORTING,2022-01-09,288900,245004.0,2.581,2.189,199740.0,1.784,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0
Honduras,HND,AMRO,REPORTING,2022-01-07,9871482,5016061.0,99.666,50.644,4349744.0,43.916,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-26,6.0
Bermuda,BMU,AMRO,REPORTING,2022-01-07,114241,46400.0,183.452,74.511,45487.0,73.044,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-11,2.0
Equatorial Guinea,GNQ,AFRO,REPORTING,2022-01-08,452572,249215.0,32.258,17.763,203357.0,14.495,"Beijing CNBG - BBIBP-CorV,Sinovac - CoronaVac",2021-02-12,2.0
Republic of Korea,KOR,WPRO,REPORTING,2022-01-03,103872155,44284702.0,202.602,86.377,42603909.0,83.098,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-26,5.0
Burkina Faso,BFA,AFRO,REPORTING,2022-01-04,1192663,1108731.0,5.706,5.304,725952.0,3.473,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-06-02,3.0
Bangladesh,BGD,SEARO,REPORTING,2022-01-04,129371926,75789286.0,78.555,46.02,53582640.0,32.536,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-27,8.0
Lebanon,LBN,EMRO,REPORTING,2022-01-10,4795297,2465205.0,70.256,36.118,1989318.0,29.146,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-14,4.0
Cook Islands,COK,WPRO,REPORTING,2021-12-30,25548,12938.0,145.457,73.662,12610.0,71.795,Pfizer BioNTech - Comirnaty,2021-05-17,1.0
Colombia,COL,AMRO,REPORTING,2022-01-07,65563271,38563154.0,128.851,75.788,28741288.0,56.485,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-17,5.0
New Zealand,NZL,WPRO,REPORTING,2021-12-17,7962176,3959828.0,165.114,82.116,3784022.0,78.47,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-19,4.0
Mauritania,MRT,AFRO,REPORTING,2022-01-04,2446808,1387420.0,52.623,29.839,924713.0,19.888,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0
Somalia,SOM,EMRO,REPORTING,2021-12-26,1504914,1203131.0,9.469,7.57,810010.0,5.097,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-03-16,4.0
Nicaragua,NIC,AMRO,REPORTING,2022-01-07,7980576,4941846.0,120.47,74.599,3038730.0,45.871,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-02,8.0
Botswana,BWA,AFRO,REPORTING,2021-12-31,1169197,1169197.0,49.719,49.719,1033971.0,43.968,"Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-26,6.0
Cabo Verde,CPV,AFRO,REPORTING,2022-01-07,591452,317299.0,106.379,57.069,260515.0,46.856,"Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-18,4.0
Burundi,BDI,AFRO,REPORTING,2022-01-03,7238,5651.0,0.061,0.048,5276.0,0.044,Beijing CNBG - BBIBP-CorV,2021-10-18,1.0
India,IND,SEARO,REPORTING,2022-01-04,1476253454,859026846.0,106.975,62.248,617226608.0,44.726,"Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,SII - Covishield,Zydus - ZyCov-D",2021-01-16,6.0
Mexico,MEX,AMRO,REPORTING,2022-01-07,150180676,82152852.0,116.48,63.718,73347525.0,56.888,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0
Ethiopia,ETH,AFRO,REPORTING,2022-01-11,10958395,6931785.0,9.532,6.03,4026610.0,3.503,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-13,4.0
Jordan,JOR,EMRO,REPORTING,2022-01-09,9124284,4752628.0,89.426,46.58,4053923.0,39.732,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,6.0
Martinique,MTQ,AMRO,REPORTING,2022-01-07,313282,142464.0,83.483,37.964,127703.0,34.03,Pfizer BioNTech - Comirnaty,,1.0
Guinea-Bissau,GNB,AFRO,REPORTING,2022-01-10,414465,391320.0,21.06,19.884,23145.0,1.176,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-04-02,2.0
Saint Lucia,LCA,AMRO,REPORTING,2022-01-07,109047,55851.0,59.385,30.415,49558.0,26.988,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,3.0
Guyana,GUY,AMRO,REPORTING,2022-01-07,721880,412288.0,91.778,52.417,297286.0,37.796,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-11,6.0
El Salvador,SLV,AMRO,REPORTING,2022-01-07,9627240,4474290.0,148.426,68.982,4154647.0,64.054,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-17,6.0
Haiti,HTI,AMRO,REPORTING,2022-01-07,197175,123936.0,1.729,1.087,73580.0,0.645,"Janssen - Ad26.COV 2-S,Moderna - Spikevax",,2.0
Uruguay,URY,AMRO,REPORTING,2022-01-07,6993657,2770358.0,201.33,79.752,2676776.0,77.058,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0
Puerto Rico,PRI,AMRO,REPORTING,2022-01-07,6002912,2914738.0,209.829,101.884,2472105.0,86.411,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0
Japan,JPN,WPRO,REPORTING,2022-01-03,201259462,101199695.0,159.128,80.015,99423525.0,78.61,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-17,4.0
Timor-Leste,TLS,SEARO,REPORTING,2022-01-04,1210070,665588.0,91.78,50.483,544482.0,41.297,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0
Cayman Islands,CYM,AMRO,REPORTING,2022-01-07,133997,58939.0,203.891,89.682,57377.0,87.305,Pfizer BioNTech - Comirnaty,2021-01-15,1.0
French Polynesia,PYF,WPRO,REPORTING,2021-12-21,327167,171208.0,116.468,60.948,155959.0,55.52,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-18,2.0
Syrian Arab Republic,SYR,EMRO,REPORTING,2022-01-03,2925563,2277523.0,16.717,13.014,883478.0,5.048,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-01,6.0
French Guiana,GUF,AMRO,REPORTING,2022-01-07,171617,88733.0,57.458,29.708,77801.0,26.048,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,2.0
Bahamas,BHS,AMRO,REPORTING,2022-01-07,308249,158120.0,78.386,40.209,149393.0,37.99,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-14,4.0
Saudi Arabia,SAU,EMRO,REPORTING,2022-01-11,53001774,25144270.0,152.243,72.225,23380652.0,67.159,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Maldives,MDV,SEARO,REPORTING,2022-01-02,764494,396822.0,141.43,73.412,367672.0,68.019,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0
Qatar,QAT,EMRO,REPORTING,2022-01-11,5317308,,184.561,,,,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Côte d’Ivoire,CIV,AFRO,REPORTING,2021-12-31,7113233,4950775.0,26.966,18.768,2162458.0,8.198,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Liberia,LBR,AFRO,REPORTING,2022-01-07,1146910,1018979.0,22.677,20.147,986975.0,19.514,SII - Covishield,2021-04-01,1.0
Algeria,DZA,AFRO,REPORTING,2022-01-09,12906358,7221896.0,29.432,16.469,5763106.0,13.142,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SII - Covishield,Sinovac - CoronaVac",2021-01-30,4.0
Brunei Darussalam,BRN,WPRO,REPORTING,2021-12-31,898401,405888.0,205.359,92.779,400691.0,91.591,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-04-03,5.0
Mozambique,MOZ,AFRO,REPORTING,2022-01-10,17031660,9643588.0,54.492,30.854,7388072.0,23.638,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0
British Virgin Islands,VGB,AMRO,REPORTING,2022-01-07,35970,18536.0,118.96,61.302,17072.0,56.461,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S",2021-02-11,2.0
Pakistan,PAK,EMRO,REPORTING,2022-01-11,163641885,99990273.0,74.082,45.267,75381261.0,34.126,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,8.0
Anguilla,AIA,AMRO,REPORTING,2022-01-07,20284,10079.0,135.209,67.184,9223.0,61.478,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-02-05,2.0
occupied Palestinian territory,PSE,EMRO,REPORTING,2021-12-27,3383211,2066723.0,66.319,40.513,1515699.0,29.711,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,8.0
Antigua and Barbuda,ATG,AMRO,REPORTING,2022-01-07,121415,62361.0,123.983,63.68,59054.0,60.303,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-19,6.0
Chad,TCD,AFRO,REPORTING,2022-01-05,339070,243353.0,2.064,1.482,96718.0,0.589,Beijing CNBG - BBIBP-CorV,2021-06-04,1.0
Vanuatu,VUT,WPRO,REPORTING,2021-12-12,152697,102308.0,49.715,33.309,50403.0,16.41,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-06-02,2.0
Afghanistan,AFG,EMRO,REPORTING,2022-01-11,4925111,4378818.0,12.652,11.248,3814837.0,9.8,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,4.0
Gambia,GMB,AFRO,REPORTING,2021-12-28,280797,249364.0,11.619,10.319,235633.0,9.75,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-10,2.0
Kenya,KEN,AFRO,REPORTING,2022-01-10,10611612,6077770.0,19.735,11.303,4533842.0,8.432,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0
Pitcairn Islands,PCN,WPRO,REPORTING,2021-11-11,74,37.0,148.0,74.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0
Comoros,COM,AFRO,REPORTING,2021-12-31,581547,335408.0,66.875,38.57,246139.0,28.305,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-04-10,3.0
Indonesia,IDN,SEARO,REPORTING,2022-01-04,281574183,166881284.0,102.943,61.012,114692899.0,41.932,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,7.0
Djibouti,DJI,EMRO,REPORTING,2022-01-11,140830,120664.0,14.254,12.213,80781.0,8.176,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-15,6.0
Mongolia,MNG,WPRO,REPORTING,2021-12-31,5345369,2266120.0,163.054,69.125,2164055.0,66.012,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0
Grenada,GRD,AMRO,REPORTING,2022-01-07,81106,41767.0,72.079,37.119,36056.0,32.043,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-15,4.0
Aruba,ABW,AMRO,REPORTING,2022-01-07,163755,84749.0,153.377,79.378,79006.0,73.999,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0
Guinea,GIN,AFRO,REPORTING,2021-12-24,2823085,1804137.0,21.496,13.738,1018948.0,7.759,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,6.0
Morocco,MAR,EMRO,REPORTING,2022-01-10,51203047,24695000.0,138.722,66.905,23079874.0,62.529,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-28,5.0
Barbados,BRB,AMRO,REPORTING,2022-01-07,299968,156101.0,104.382,54.32,143867.0,50.062,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-10,4.0
Bolivia (Plurinational State of),BOL,AMRO,REPORTING,2022-01-07,10400210,6035228.0,89.096,51.702,4743947.0,40.64,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-30,5.0
Trinidad and Tobago,TTO,AMRO,REPORTING,2022-01-07,1416634,717618.0,101.225,51.277,672351.0,48.043,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0
Libya,LBY,EMRO,REPORTING,2022-01-10,2847131,1933677.0,41.435,28.141,913454.0,13.294,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,7.0
Singapore,SGP,WPRO,REPORTING,2022-01-02,11834312,4799168.0,202.284,82.032,4744632.0,81.1,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Central African Republic,CAF,AFRO,REPORTING,2022-01-06,556077,482563.0,11.514,9.991,462715.0,9.58,"Bharat - Covaxin,SII - Covishield",2021-03-19,2.0
Congo,COG,AFRO,REPORTING,2021-12-28,758891,622886.0,13.753,11.288,583609.0,10.576,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,SII - Covishield",2021-03-23,4.0
Kiribati,KIR,WPRO,REPORTING,2022-01-04,11686,71152.0,9.783,59.567,40534.0,33.934,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0
Iraq,IRQ,EMRO,REPORTING,2022-01-10,14714511,8735048.0,36.583,21.717,5945854.0,14.782,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-02,4.0
Argentina,ARG,AMRO,REPORTING,2022-01-07,78249972,38616516.0,173.136,85.443,33183005.0,73.421,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-29,7.0
Palau,PLW,WPRO,REPORTING,2021-12-15,35035,18517.0,193.649,102.349,15748.0,87.044,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2022-01-07,62308,33726.0,56.164,30.4,26892.0,24.24,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0
Nepal,NPL,SEARO,REPORTING,2022-01-04,25275254,14564533.0,86.747,49.987,10710721.0,36.76,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,8.0
