COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Iran (Islamic Republic of),IRN,EMRO,REPORTING,2022-05-29,149357848.0,64501988.0,177.822,76.795,57809578.0,68.827,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Shifa - COVIran Barakat,Sinovac - CoronaVac",2021-02-09,12.0,27046282.0,32.201
Iraq,IRQ,EMRO,REPORTING,2022-05-28,18353783.0,10674521.0,45.631,26.539,7498791.0,18.643,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-02,10.0,180471.0,0.449
Ireland,IRL,EURO,REPORTING,2022-05-22,11046232.0,4037154.0,222.5,83.73,3995726.0,80.487,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-30,5.0,2917672.0,58.771
Isle of Man,IMN,EURO,OWID,2022-04-05,189681.0,69532.0,223.07,81.772,67024.0,78.822,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0,53125.0,62.476
Israel,ISR,EURO,REPORTING,2022-05-08,15018677.0,7054015.0,173.5,81.497,6382834.0,73.743,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,3.0,1581828.0,18.275
Italy,ITA,EURO,REPORTING,2022-05-15,136206350.0,50381196.0,228.4,84.478,47455689.0,79.568,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,39848772.0,66.814
Jamaica,JAM,AMRO,REPORTING,2022-05-20,1430546.0,797257.0,48.31,26.924,694477.0,23.453,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,5.0,39131.0,1.321
Japan,JPN,WPRO,REPORTING,2022-05-12,275201140.0,103347146.0,217.591,81.713,101730582.0,80.434,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-17,4.0,70123412.0,55.444
Jersey,JEY,EURO,OWID,2022-05-29,234672.0,83431.0,217.7,77.397,80530.0,74.706,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0,70711.0,65.597
Jordan,JOR,EMRO,REPORTING,2022-05-29,9951844.0,4789727.0,97.537,46.944,4508753.0,44.19,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,10.0,657492.0,6.444
Kazakhstan,KAZ,EURO,REPORTING,2022-05-22,25915598.0,10603639.0,138.0,56.472,11163224.0,59.453,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,5.0,4148735.0,22.095
Kenya,KEN,AFRO,REPORTING,2022-05-22,18246213.0,12525555.0,33.933,23.294,9153176.0,17.022,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0,312678.0,0.581
Kiribati,KIR,WPRO,REPORTING,2022-05-14,151235.0,80566.0,126.611,67.448,60670.0,50.792,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0,9999.0,8.371
Kosovo,XKX,EURO,REPORTING,2022-05-22,1828197.0,902868.0,101.8,50.28,822608.0,45.811,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0,102721.0,5.72
Kuwait,KWT,EMRO,REPORTING,2022-06-01,8043969.0,3426459.0,188.358,80.234,3310871.0,77.528,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-28,10.0,1306639.0,30.596
Kyrgyzstan,KGZ,EURO,REPORTING,2022-05-22,2833918.0,1425471.0,43.4,21.849,1257050.0,19.268,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,6.0,151397.0,2.321
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2022-05-05,11130131.0,5786537.0,152.98,79.534,4939064.0,67.886,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8.0,1450981.0,19.943
Latvia,LVA,EURO,REPORTING,2022-05-22,2826513.0,1300851.0,148.2,68.19,1268859.0,66.513,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-30,5.0,528936.0,27.727
Lebanon,LBN,EMRO,REPORTING,2022-05-30,5634462.0,2686207.0,82.551,39.356,2362812.0,34.618,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-14,10.0,585443.0,8.577
Lesotho,LSO,AFRO,REPORTING,2022-05-22,948906.0,1014456.0,44.295,47.355,739962.0,34.541,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3.0,,
Liberia,LBR,AFRO,REPORTING,2022-05-22,1996703.0,1751520.0,39.479,34.631,1438154.0,28.435,SII - Covishield,2021-04-01,1.0,1912.0,0.038
Libya,LBY,EMRO,REPORTING,2022-05-26,3527093.0,2246087.0,51.331,32.688,1167540.0,16.992,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,10.0,113466.0,1.651
Liechtenstein,LIE,OTHER,REPORTING,2022-04-10,71104.0,26681.0,183.5,68.86,26346.0,67.995,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,3.0,18310.0,47.255
Lithuania,LTU,EURO,REPORTING,2022-05-15,4469628.0,1950563.0,160.0,69.964,1900246.0,68.009,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,888440.0,31.797
Luxembourg,LUX,EURO,REPORTING,2022-05-22,1262897.0,469020.0,201.7,74.91,461974.0,73.785,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-30,5.0,360732.0,57.615
Madagascar,MDG,AFRO,REPORTING,2022-05-22,2369775.0,1290584.0,8.558,4.661,1156975.0,4.178,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0,26792.0,0.097
Malawi,MWI,AFRO,REPORTING,2022-05-22,2166402.0,1596607.0,11.325,8.346,1139589.0,5.957,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0,740.0,0.004
Malaysia,MYS,WPRO,REPORTING,2022-05-27,70879130.0,27961729.0,218.993,86.392,27039505.0,83.543,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,8.0,16091950.0,49.719
Maldives,MDV,SEARO,REPORTING,2022-05-29,943776.0,398682.0,174.597,73.756,384183.0,71.073,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0,160911.0,29.768
Mali,MLI,AFRO,REPORTING,2022-05-22,2115108.0,1522530.0,10.445,7.518,1128333.0,5.572,SII - Covishield,2021-03-31,1.0,,
Malta,MLT,EURO,REPORTING,2022-05-15,1229020.0,449977.0,238.8,87.448,444109.0,86.308,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,348361.0,67.7
Marshall Islands,MHL,WPRO,REPORTING,2022-05-12,67461.0,35056.0,113.966,59.222,27591.0,46.611,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3.0,7595.0,12.831
Martinique,MTQ,AMRO,REPORTING,2022-05-20,382889.0,148734.0,102.032,39.634,143501.0,38.24,Pfizer BioNTech - Comirnaty,,1.0,88848.0,23.676
Mauritania,MRT,AFRO,REPORTING,2022-05-22,2650000.0,1567060.0,56.993,33.703,1081845.0,23.267,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0,44947.0,0.967
Mauritius,MUS,AFRO,REPORTING,2022-05-22,2698115.0,1000474.0,212.155,78.668,963452.0,75.757,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0,607749.0,47.788
Mexico,MEX,AMRO,REPORTING,2022-05-20,206941649.0,86858994.0,160.504,67.368,79947470.0,62.007,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0,53001421.0,41.108
Micronesia (Federated States of),FSM,WPRO,REPORTING,2022-05-12,128183.0,67839.0,111.441,58.979,57297.0,49.814,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4.0,15868.0,13.796
Monaco,MCO,EURO,REPORTING,2022-01-02,58294.0,23460.0,148.5,59.78,23356.0,59.515,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-06-30,6.0,11478.0,29.248
Mongolia,MNG,WPRO,REPORTING,2022-05-27,5627329.0,2273398.0,171.654,69.347,2176360.0,66.387,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0,1044751.0,31.869
Montenegro,MNE,EURO,REPORTING,2022-05-22,524879.0,271742.0,83.6,43.697,253137.0,40.706,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2021-02-24,5.0,0.0,0.0
Montserrat,MSR,AMRO,REPORTING,2022-05-20,4255.0,1916.0,85.117,38.328,1829.0,36.587,AstraZeneca - Vaxzevria,2021-02-08,1.0,510.0,10.202
Morocco,MAR,EMRO,REPORTING,2022-06-01,54668746.0,24930030.0,148.111,67.542,23411104.0,63.427,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-28,10.0,6425325.0,17.408
Mozambique,MOZ,AFRO,REPORTING,2022-05-22,31616078.0,14978771.0,101.154,47.924,14098645.0,45.108,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0,353032.0,1.13
Myanmar,MMR,SEARO,REPORTING,2022-05-24,59453155.0,31345527.0,109.269,57.61,26110318.0,47.988,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2.0,1997310.0,3.671
Namibia,NAM,AFRO,REPORTING,2022-05-22,834756.0,479078.0,32.853,18.855,410511.0,16.156,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4.0,50937.0,2.005
Nauru,NRU,WPRO,REPORTING,2022-03-31,22976.0,9464.0,212.073,87.355,8585.0,79.241,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0,4927.0,45.477
Nepal,NPL,SEARO,REPORTING,2022-05-30,46299750.0,22381118.0,158.905,76.814,19831322.0,68.063,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,8.0,4087310.0,14.028
Netherlands,NLD,EURO,REPORTING,2022-05-15,36281590.0,13469323.0,208.4,77.376,12409126.0,71.286,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2021-01-06,6.0,9336451.0,53.634
New Caledonia,NCL,WPRO,REPORTING,2022-05-24,460985.0,188325.0,161.467,65.964,180201.0,63.118,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2.0,92459.0,32.385
New Zealand,NZL,WPRO,REPORTING,2022-05-27,11075769.0,4262438.0,229.681,88.391,4078134.0,84.569,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-19,4.0,2677238.0,55.519
Nicaragua,NIC,AMRO,REPORTING,2022-05-20,10487916.0,5735273.0,158.319,86.576,4752643.0,71.743,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-03,9.0,,
Niger,NER,AFRO,REPORTING,2022-05-22,2694418.0,2192163.0,11.131,9.056,1550910.0,6.407,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2.0,,
Nigeria,NGA,AFRO,REPORTING,2022-05-22,43994555.0,27401621.0,21.342,13.293,16817979.0,8.159,SII - Covishield,2021-03-05,1.0,942369.0,0.457
Niue,NIU,WPRO,REPORTING,2022-03-13,4161.0,1650.0,257.169,101.978,1417.0,87.577,Pfizer BioNTech - Comirnaty,2021-06-08,1.0,1094.0,67.614
North Macedonia,MKD,EURO,REPORTING,2022-05-22,1848954.0,853737.0,88.7,41.119,837084.0,40.317,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0,158133.0,7.616
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2022-05-04,111665.0,44759.0,194.008,77.765,43866.0,76.213,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3.0,23040.0,40.03
Norway,NOR,EURO,REPORTING,2022-05-22,11311459.0,4336036.0,210.7,80.782,4042432.0,75.312,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0,2940007.0,54.773
occupied Palestinian territory,PSE,EMRO,REPORTING,2022-05-22,3723499.0,2003622.0,72.99,39.276,1769425.0,34.685,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,10.0,328588.0,6.441
Oman,OMN,EMRO,REPORTING,2022-05-23,7090453.0,3263849.0,138.848,63.914,3072891.0,60.175,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-12-29,11.0,753713.0,14.76
Pakistan,PAK,EMRO,REPORTING,2022-05-30,256289705.0,143988959.0,116.025,65.185,121494669.0,55.002,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,11.0,7772898.0,3.519
Palau,PLW,WPRO,REPORTING,2022-05-12,47146.0,20196.0,260.59,111.629,17971.0,99.331,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0,11328.0,62.613
Panama,PAN,AMRO,REPORTING,2022-05-20,8167735.0,3473068.0,189.297,80.493,3094587.0,71.721,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-20,2.0,1563932.0,36.246
Papua New Guinea,PNG,WPRO,REPORTING,2022-05-22,452777.0,330825.0,5.061,3.698,271349.0,3.033,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4.0,,
Paraguay,PRY,AMRO,REPORTING,2022-05-20,8701486.0,3902232.0,121.997,54.71,3406942.0,47.766,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8.0,1391029.0,19.503
Peru,PER,AMRO,REPORTING,2022-05-20,74070132.0,29277534.0,224.647,88.796,27180406.0,82.435,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-09,4.0,17055894.0,51.729
Philippines,PHL,WPRO,REPORTING,2022-05-26,150123168.0,74326277.0,136.997,67.828,69812051.0,63.708,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Julphar - Hayat-Vax,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-01,11.0,14040379.0,12.813
Pitcairn Islands,PCN,WPRO,REPORTING,2022-02-28,106.0,46.0,212.0,92.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0,23.0,46.0
Poland,POL,EURO,REPORTING,2022-05-22,54476199.0,22795984.0,143.5,60.056,22501847.0,59.281,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,11987587.0,31.581
Portugal,PRT,EURO,REPORTING,2022-05-22,23974237.0,9712259.0,232.9,94.42,8859283.0,86.047,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-23,8.0,6475998.0,62.899
Puerto Rico,PRI,AMRO,REPORTING,2022-05-20,7241922.0,3047721.0,253.139,106.532,2660735.0,93.005,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0,1561807.0,54.592
Qatar,QAT,EMRO,REPORTING,2022-06-01,6890950.0,2632575.0,239.182,91.375,2632575.0,91.375,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",,10.0,1625800.0,56.431
Republic of Korea,KOR,WPRO,REPORTING,2022-05-31,126333492.0,44971813.0,246.412,87.717,44505965.0,86.808,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-26,5.0,34292036.0,66.886
Republic of Moldova,MDA,EURO,REPORTING,2022-05-22,2186909.0,1092995.0,54.2,27.095,1062779.0,26.346,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,7.0,332556.0,8.244
Romania,ROU,EURO,REPORTING,2022-05-22,16018862.0,8172735.0,82.9,42.283,8119198.0,42.006,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0,1738700.0,8.995
Russian Federation,RUS,EURO,OWID,2022-05-31,166676353.0,81000349.0,114.2,55.505,73583983.0,50.423,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0,,
Rwanda,RWA,AFRO,REPORTING,2022-05-22,21917222.0,9030098.0,169.216,69.719,8510067.0,65.704,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7.0,4377057.0,33.794
Saba,XCA,AMRO,REPORTING,2022-05-20,4270.0,1594.0,220.9,82.462,1577.0,81.583,,,,1099.0,56.855
Saint Helena,SHN,AFRO,OWID,2021-05-05,7892.0,4361.0,129.995,71.833,3531.0,58.162,AstraZeneca - AZD1222,,1.0,,
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2022-05-20,58562.0,28481.0,110.096,53.544,26716.0,50.226,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3.0,3365.0,6.326
Saint Lucia,LCA,AMRO,REPORTING,2022-05-20,120345.0,59158.0,65.538,32.216,53801.0,29.299,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0,7386.0,4.022
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2022-05-20,70847.0,36508.0,63.861,32.908,30597.0,27.58,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0,3742.0,3.373
Samoa,WSM,WPRO,REPORTING,2022-05-22,438313.0,190053.0,220.908,95.786,173378.0,87.382,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-18,2.0,74882.0,37.74
San Marino,SMR,EURO,REPORTING,2022-05-22,69338.0,26357.0,204.3,76.501,23633.0,68.595,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0,19348.0,56.158
Sao Tome and Principe,STP,AFRO,REPORTING,2022-05-22,208657.0,113708.0,95.208,51.884,86914.0,39.658,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2.0,2685.0,1.225
Saudi Arabia,SAU,EMRO,REPORTING,2022-06-01,65837671.0,26599329.0,189.113,76.404,24960145.0,71.696,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-06,10.0,14278197.0,41.013
Senegal,SEN,AFRO,REPORTING,2022-05-22,2523856.0,1883218.0,15.073,11.247,1051041.0,6.277,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3.0,7027.0,0.042
Serbia,SRB,EURO,REPORTING,2022-03-27,6695589.0,3385970.0,96.7,48.883,3309619.0,47.781,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,0.0,0.0
Seychelles,SYC,AFRO,REPORTING,2022-05-22,201121.0,84766.0,204.501,86.191,80551.0,81.905,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,SII - Covishield",2021-01-10,4.0,37738.0,38.372
Sierra Leone,SLE,AFRO,REPORTING,2022-05-22,2930408.0,2195532.0,36.736,27.523,1469752.0,18.425,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2.0,6974.0,0.087
Singapore,SGP,WPRO,REPORTING,2022-05-23,14088862.0,5015471.0,240.821,85.73,4987927.0,85.259,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,4085464.0,69.833
Sint Eustatius,XBA,AMRO,REPORTING,2022-05-20,4325.0,1791.0,137.783,57.056,1686.0,53.711,,,,848.0,27.015
Sint Maarten,SXM,AMRO,REPORTING,2022-05-20,64217.0,29164.0,149.753,68.01,25915.0,60.433,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0,9138.0,21.31
