COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Côte d’Ivoire,CIV,AFRO,REPORTING,2021-12-12,4812235,3306299.0,18.243,12.534,1505936.0,5.709,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Croatia,HRV,EURO,REPORTING,2021-12-05,4253122,2206838.0,104.8,54.426,1803116.0,48.844,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Cuba,CUB,AMRO,REPORTING,2021-12-10,28822131,10207648.0,254.464,90.121,9331520.0,82.386,"CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02",,3.0
Curaçao,CUW,AMRO,REPORTING,2021-12-10,199029,103299.0,121.29,62.951,95730.0,58.339,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-24,3.0
Cyprus,CYP,EURO,REPORTING,2021-12-05,1355225,626943.0,152.6,70.601,581703.0,67.967,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Czechia,CZE,EURO,REPORTING,2021-12-05,13852879,6694231.0,129.5,62.598,6021160.0,59.987,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Democratic Republic of the Congo,COD,AFRO,REPORTING,2021-12-10,246840,186741.0,0.276,0.209,76888.0,0.086,SII - Covishield,2021-04-19,1.0
Denmark,DNK,EURO,REPORTING,2021-12-05,10355493,4880609.0,177.8,83.819,4702724.0,81.565,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,4.0
Djibouti,DJI,EMRO,REPORTING,2021-11-29,117874,98370.0,11.931,9.956,59848.0,6.057,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-15,6.0
Dominica,DMA,AMRO,REPORTING,2021-12-10,56179,29064.0,78.036,40.372,27115.0,37.664,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-12,4.0
Dominican Republic,DOM,AMRO,REPORTING,2021-12-10,13925779,6904694.0,128.373,63.65,5645204.0,52.04,"AstraZeneca - Vaxzevria,SII - Covishield,Sinovac - CoronaVac",2021-02-16,3.0
Ecuador,ECU,AMRO,REPORTING,2021-12-10,25840596,13915136.0,146.463,78.87,11759694.0,66.653,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0
Egypt,EGY,EMRO,REPORTING,2021-12-11,46239670,29529394.0,45.185,28.856,17567408.0,17.167,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-24,6.0
El Salvador,SLV,AMRO,REPORTING,2021-12-10,9286056,4437093.0,143.166,68.408,4091919.0,63.086,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-17,6.0
Equatorial Guinea,GNQ,AFRO,REPORTING,2021-12-07,446624,247933.0,31.834,17.672,198691.0,14.162,"Beijing CNBG - BBIBP-CorV,Sinovac - CoronaVac",2021-02-12,2.0
Estonia,EST,EURO,REPORTING,2021-12-05,1724778,827305.0,129.8,62.251,703856.0,58.432,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Eswatini,SWZ,AFRO,REPORTING,2021-12-08,344255,302675.0,29.673,26.089,282886.0,24.383,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,3.0
Ethiopia,ETH,AFRO,REPORTING,2021-12-12,10429727,6628686.0,9.072,5.766,3801041.0,3.306,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-13,4.0
Falkland Islands (Malvinas),FLK,AMRO,OWID,2021-04-14,4407,2632.0,126.529,75.567,1775.0,50.962,AstraZeneca - AZD1222,,1.0
Faroe Islands,FRO,EURO,OWID,2021-11-05,78347,40205.0,160.334,82.278,38142.0,78.056,"Moderna - mRNA-1273, Pfizer BioNTech - Comirnaty",,2.0
Fiji,FJI,WPRO,REPORTING,2021-12-03,1245234,655857.0,138.908,73.162,589377.0,65.746,"AstraZeneca - Vaxzevria,Moderna - Spikevax,SII - Covishield",2021-03-07,3.0
Finland,FIN,EURO,REPORTING,2021-12-05,8727244,4304590.0,158.0,77.907,4055461.0,73.398,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
France,FRA,EURO,REPORTING,2021-12-05,108887107,52095319.0,161.7,77.384,46428730.0,70.526,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
French Guiana,GUF,AMRO,REPORTING,2021-12-10,171617,88733.0,57.458,29.708,77801.0,26.048,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,2.0
French Polynesia,PYF,WPRO,REPORTING,2021-12-03,321000,165041.0,114.272,58.753,155959.0,55.52,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-18,2.0
Gabon,GAB,AFRO,REPORTING,2021-12-13,392898,219775.0,17.653,9.874,173123.0,7.778,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-23,3.0
Gambia,GMB,AFRO,REPORTING,2021-12-11,273365,242172.0,11.312,10.021,228236.0,9.444,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-10,2.0
Georgia,GEO,EURO,REPORTING,2021-12-05,2043861,1121247.0,51.2,28.107,922614.0,23.128,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-17,4.0
Germany,DEU,EURO,REPORTING,2021-12-05,127820557,59876345.0,153.7,71.996,53897378.0,69.013,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Ghana,GHA,AFRO,REPORTING,2021-12-07,3162666,4332334.0,10.178,13.942,1565507.0,5.038,"Gamaleya - Gam-Covid-Vac,SII - Covishield",2021-03-02,2.0
Gibraltar,GIB,EURO,OWID,2021-12-08,102158,41025.0,303.22,121.768,39870.0,118.34,Pfizer BioNTech - Comirnaty,,1.0
Greece,GRC,EURO,REPORTING,2021-12-05,15004448,7148855.0,140.0,66.696,6148203.0,62.306,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Greenland,GRL,EURO,OWID,2021-12-10,78120,40351.0,137.603,71.076,37769.0,66.528,Moderna - mRNA-1273,,1.0
Grenada,GRD,AMRO,REPORTING,2021-12-10,75893,40930.0,67.447,36.375,34963.0,31.072,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-15,4.0
Guadeloupe,GLP,AMRO,REPORTING,2021-12-10,272920,136191.0,68.209,34.037,126889.0,31.712,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-08,5.0
Guam,GUM,WPRO,REPORTING,2021-12-07,276082,137181.0,163.58,81.28,124588.0,73.819,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-04,3.0
Guatemala,GTM,AMRO,REPORTING,2021-12-10,10449382,6181690.0,58.326,34.505,4267692.0,23.821,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-25,5.0
Guernsey,GGY,EURO,OWID,2021-12-08,104457,,162.029,,,,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Guinea,GIN,AFRO,REPORTING,2021-12-12,2613762,1685746.0,19.903,12.836,928016.0,7.066,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,6.0
Guinea-Bissau,GNB,AFRO,REPORTING,2021-12-13,406401,385186.0,20.65,19.572,21215.0,1.078,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-04-02,2.0
Guyana,GUY,AMRO,REPORTING,2021-12-10,687627,404122.0,87.423,51.379,283505.0,36.044,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-11,6.0
Haiti,HTI,AMRO,REPORTING,2021-12-10,183974,117644.0,1.613,1.032,66671.0,0.585,"Janssen - Ad26.COV 2-S,Moderna - Spikevax",,2.0
Honduras,HND,AMRO,REPORTING,2021-12-10,8656964,4805891.0,87.403,48.522,3619682.0,36.545,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-26,6.0
Hungary,HUN,EURO,REPORTING,2021-12-05,14474297,6105079.0,148.2,62.491,5617870.0,59.599,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-23,7.0
Iceland,ISL,EURO,REPORTING,2021-12-05,666115,284787.0,182.9,78.209,226263.0,76.993,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
India,IND,SEARO,REPORTING,2021-12-07,1294608045,804768300.0,93.812,58.316,489839745.0,35.496,"Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,SII - Covishield",2021-01-16,5.0
Indonesia,IDN,SEARO,REPORTING,2021-12-07,243523258,143489448.0,89.032,52.46,100033810.0,36.572,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,6.0
Iran (Islamic Republic of),IRN,EMRO,REPORTING,2021-12-12,109807742,58569046.0,130.734,69.731,49150330.0,58.517,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Shifa - COVIran Barakat",2021-02-09,6.0
Iraq,IRQ,EMRO,REPORTING,2021-12-12,13174583,8009447.0,32.754,19.913,5158731.0,12.825,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-02,4.0
Ireland,IRL,EURO,REPORTING,2021-12-05,8420953,3868206.0,169.6,77.918,3567093.0,76.617,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Isle of Man,IMN,EURO,OWID,2021-12-11,133546,68512.0,157.054,80.572,65034.0,76.482,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Israel,ISR,EURO,REPORTING,2021-11-21,11998349,6248624.0,138.6,72.192,5749725.0,66.428,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,3.0
Italy,ITA,EURO,REPORTING,2021-12-05,98011441,47044460.0,164.3,78.883,42296923.0,73.393,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Jamaica,JAM,AMRO,REPORTING,2021-12-10,1155017,693057.0,39.005,23.405,534394.0,18.047,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,4.0
Japan,JPN,WPRO,REPORTING,2021-12-02,197423151,99861506.0,156.095,78.957,97558098.0,77.135,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-17,4.0
Jersey,JEY,EURO,OWID,2021-12-05,192065,80282.0,178.175,74.476,75778.0,70.298,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Jordan,JOR,EMRO,REPORTING,2021-12-12,8196286,4232252.0,80.331,41.48,3821685.0,37.456,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,6.0
Kazakhstan,KAZ,EURO,REPORTING,2021-12-05,17373619,8888893.0,92.5,47.34,8484726.0,45.188,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,5.0
Kenya,KEN,AFRO,REPORTING,2021-12-08,7893165,4776131.0,14.679,8.882,3117034.0,5.797,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0
Kiribati,KIR,WPRO,REPORTING,2021-11-19,82167,59492.0,68.788,49.805,22675.0,18.983,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0
Kosovo,XKX,EURO,REPORTING,2021-11-28,1614212,853209.0,89.9,47.515,761003.0,42.38,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0
Kuwait,KWT,EMRO,REPORTING,2021-12-13,6677397,3317686.0,156.358,77.687,3187039.0,74.628,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0
