COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Kyrgyzstan,KGZ,EURO,REPORTING,2021-11-28,1952722,1078920.0,29.9,16.537,873802.0,13.393,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,5.0
Lao People's Democratic Republic,LAO,WPRO,REPORTING,2021-11-23,5830021,3744740.0,80.132,51.47,3099003.0,42.595,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-25,8.0
Latvia,LVA,EURO,REPORTING,2021-11-28,2174049,1220651.0,114.0,63.986,886190.0,59.526,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Lebanon,LBN,EMRO,REPORTING,2021-12-02,4009947,2088597.0,58.75,30.6,1798018.0,26.343,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-14,4.0
Lesotho,LSO,AFRO,REPORTING,2021-11-17,617671,581857.0,28.833,27.161,572287.0,26.714,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-10,3.0
Liberia,LBR,AFRO,REPORTING,2021-11-30,597913,506647.0,11.822,10.017,476276.0,9.417,SII - Covishield,2021-04-01,1.0
Libya,LBY,EMRO,REPORTING,2021-12-04,2438246,1737773.0,35.485,25.29,700473.0,10.194,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-04-11,7.0
Liechtenstein,LIE,OTHER,OWID,2021-12-02,51795,25762.0,133.675,66.488,25165.0,64.947,"Moderna - mRNA-1273, Pfizer BioNTech - Comirnaty",,2.0
Lithuania,LTU,EURO,REPORTING,2021-11-28,3661527,1865347.0,131.0,66.918,1522386.0,63.38,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Luxembourg,LUX,EURO,REPORTING,2021-11-28,880536,434965.0,140.6,69.471,378898.0,66.867,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Madagascar,MDG,AFRO,REPORTING,2021-12-06,742069,589003.0,2.68,2.127,541160.0,1.954,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-05-10,3.0
Malawi,MWI,AFRO,REPORTING,2021-12-05,1472539,1140977.0,7.698,5.964,617998.0,3.231,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-11,2.0
Malaysia,MYS,WPRO,REPORTING,2021-11-19,51512958,25646668.0,159.158,79.24,24939160.0,77.054,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-24,5.0
Maldives,MDV,SEARO,REPORTING,2021-11-28,759252,395672.0,140.461,73.199,363580.0,67.262,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-01,8.0
Mali,MLI,AFRO,REPORTING,2021-12-05,939800,798505.0,4.641,3.943,348200.0,1.719,SII - Covishield,2021-03-31,1.0
Malta,MLT,EURO,REPORTING,2021-11-28,923776,425278.0,179.5,82.648,388498.0,81.639,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Marshall Islands,MHL,WPRO,REPORTING,2021-11-30,45184,24841.0,76.332,41.965,22019.0,37.198,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-29,3.0
Martinique,MTQ,AMRO,REPORTING,2021-12-03,276802,136122.0,73.762,36.274,127703.0,34.03,Pfizer BioNTech - Comirnaty,,1.0
Mauritania,MRT,AFRO,REPORTING,2021-12-06,1782657,1088628.0,38.34,23.413,694029.0,14.926,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-26,2.0
Mauritius,MUS,AFRO,REPORTING,2021-11-23,1875132,916524.0,147.443,72.067,914936.0,71.942,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-01-26,3.0
Mexico,MEX,AMRO,REPORTING,2021-12-03,133256228,77366309.0,103.353,60.005,65166868.0,50.543,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-24,7.0
Micronesia (Federated States of),FSM,WPRO,REPORTING,2021-11-30,78958,47735.0,68.645,41.5,42460.0,36.914,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,4.0
Monaco,MCO,EURO,REPORTING,2021-09-16,49980,26672.0,127.4,67.965,23308.0,59.393,Pfizer BioNTech - Comirnaty,2021-06-30,1.0
Mongolia,MNG,WPRO,REPORTING,2021-11-26,5037240,2259678.0,153.654,68.929,2149527.0,65.569,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,6.0
Montenegro,MNE,EURO,REPORTING,2021-11-21,489237,261477.0,77.9,42.047,227760.0,36.625,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,4.0
Montserrat,MSR,AMRO,REPORTING,2021-12-03,2949,1531.0,58.992,30.626,1417.0,28.346,AstraZeneca - Vaxzevria,2021-02-08,1.0
Morocco,MAR,EMRO,REPORTING,2021-12-04,48993040,24529352.0,132.734,66.456,22802956.0,61.779,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-28,5.0
Mozambique,MOZ,AFRO,REPORTING,2021-12-03,10799768,6685501.0,34.553,21.39,4114267.0,13.163,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-08,3.0
Myanmar,MMR,SEARO,REPORTING,2021-11-27,28100411,16485315.0,51.646,30.298,11615096.0,21.347,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-01-27,2.0
Namibia,NAM,AFRO,REPORTING,2021-12-03,596748,372139.0,23.486,14.646,314899.0,12.393,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,4.0
Nauru,NRU,WPRO,REPORTING,2021-08-20,14790,7612.0,136.515,70.26,7178.0,66.254,"AstraZeneca - Vaxzevria,SII - Covishield",2021-04-09,2.0
Nepal,NPL,SEARO,REPORTING,2021-11-29,18317508,9879648.0,62.867,33.908,8437860.0,28.959,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-27,7.0
Netherlands,NLD,EURO,REPORTING,2021-11-28,24619867,13249988.0,141.4,76.116,11176228.0,69.164,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
New Caledonia,NCL,WPRO,REPORTING,2021-11-27,350362,181074.0,122.72,63.424,169288.0,59.296,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-20,2.0
New Zealand,NZL,WPRO,REPORTING,2021-11-12,7170281,3786316.0,148.692,78.518,3383965.0,70.174,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-19,4.0
Nicaragua,NIC,AMRO,REPORTING,2021-12-03,6376188,4053890.0,96.251,61.195,2322298.0,35.056,"AstraZeneca - Vaxzevria,CIGB - CIGB-66,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-02,8.0
Niger,NER,AFRO,REPORTING,2021-11-28,971636,507223.0,4.014,2.095,464413.0,1.919,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-29,2.0
Nigeria,NGA,AFRO,REPORTING,2021-12-03,10917191,7131832.0,5.296,3.46,3785359.0,1.836,SII - Covishield,2021-03-05,1.0
Niue,NIU,WPRO,REPORTING,2021-08-02,2352,1202.0,145.365,74.289,1150.0,71.075,Pfizer BioNTech - Comirnaty,2021-06-08,1.0
North Macedonia,MKD,EURO,REPORTING,2021-11-28,1620237,828490.0,77.8,39.903,791747.0,38.133,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0
Northern Mariana Islands (Commonwealth of the),MNP,WPRO,REPORTING,2021-11-12,77512,37745.0,134.67,65.578,35696.0,62.019,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-19,3.0
Norway,NOR,EURO,REPORTING,2021-11-28,8605994,4238418.0,160.3,78.963,3823343.0,71.338,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
occupied Palestinian territory,PSE,EMRO,REPORTING,2021-11-29,3121061,1986530.0,61.18,38.941,1386990.0,27.188,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-02,8.0
Oman,OMN,EMRO,REPORTING,2021-10-10,5271912,2962504.0,103.237,58.013,2309408.0,45.224,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-12-29,5.0
Pakistan,PAK,EMRO,REPORTING,2021-12-01,122758613,80296631.0,55.574,36.351,50515087.0,22.869,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-03,8.0
Palau,PLW,WPRO,REPORTING,2021-11-30,33849,17910.0,187.094,98.994,15664.0,86.58,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-03,3.0
Panama,PAN,AMRO,REPORTING,2021-12-03,6049892,3097412.0,140.214,71.786,2756482.0,63.885,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-20,2.0
Papua New Guinea,PNG,WPRO,REPORTING,2021-11-21,355948,269366.0,3.978,3.011,197800.0,2.211,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-30,4.0
Paraguay,PRY,AMRO,REPORTING,2021-12-03,6216388,3395632.0,87.155,47.608,2703605.0,37.905,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-22,8.0
Peru,PER,AMRO,REPORTING,2021-12-03,42773334,22779226.0,129.727,69.087,18866494.0,57.22,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty",2021-02-09,3.0
Philippines,PHL,WPRO,REPORTING,2021-11-25,79602980,48109335.0,72.643,43.903,34961197.0,31.904,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Julphar - Hayat-Vax,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-01,10.0
Pitcairn Islands,PCN,WPRO,REPORTING,2021-11-11,74,37.0,148.0,74.0,37.0,74.0,AstraZeneca - Vaxzevria,2021-05-17,1.0
Poland,POL,EURO,REPORTING,2021-11-28,38932728,20900485.0,102.6,55.062,18032243.0,53.862,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Portugal,PRT,EURO,REPORTING,2021-11-28,17601716,9100630.0,171.0,88.425,7275942.0,81.606,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Puerto Rico,PRI,AMRO,REPORTING,2021-12-03,5440728,2774030.0,190.179,96.965,2372255.0,82.921,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",,3.0
Qatar,QAT,EMRO,REPORTING,2021-12-05,5011447,,173.945,,,,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Republic of Korea,KOR,WPRO,REPORTING,2021-11-28,81912389,42510125.0,159.769,82.916,40900924.0,79.777,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-26,5.0
Republic of Moldova,MDA,EURO,REPORTING,2021-11-28,1615472,976533.0,40.0,24.208,638939.0,23.112,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,6.0
Romania,ROU,EURO,REPORTING,2021-11-28,14016629,7766483.0,72.5,40.181,5598713.0,38.343,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0
Russian Federation,RUS,EURO,OWID,2021-12-01,125594890,66201198.0,86.1,45.364,56114718.0,38.452,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0
Rwanda,RWA,AFRO,REPORTING,2021-11-25,8482389,5814385.0,65.49,44.891,3004415.0,23.196,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,7.0
Saba,XCA,AMRO,REPORTING,2021-12-03,3131,,161.976,,1557.0,80.548,,,
Saint Helena,SHN,AFRO,OWID,2021-05-05,7892,4361.0,129.995,71.833,3531.0,58.162,AstraZeneca - AZD1222,,1.0
Saint Kitts and Nevis,KNA,AMRO,REPORTING,2021-12-03,52924,27927.0,99.496,52.502,24997.0,46.994,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-22,3.0
Saint Lucia,LCA,AMRO,REPORTING,2021-12-03,103092,54548.0,56.142,29.706,46797.0,25.485,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,3.0
Saint Vincent and the Grenadines,VCT,AMRO,REPORTING,2021-12-03,55617,31580.0,50.133,28.466,23193.0,20.906,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-01,5.0
Samoa,WSM,WPRO,REPORTING,2021-11-25,248729,139865.0,125.359,70.491,108864.0,54.867,AstraZeneca - Vaxzevria,2021-04-18,1.0
San Marino,SMR,EURO,REPORTING,2021-11-28,47834,25455.0,140.9,73.883,22379.0,64.955,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0
Sao Tome and Principe,STP,AFRO,REPORTING,2021-11-30,121357,83283.0,55.374,38.001,38074.0,17.373,"AstraZeneca - Vaxzevria,SII - Covishield",2021-03-15,2.0
Saudi Arabia,SAU,EMRO,REPORTING,2021-12-05,47655772,24673070.0,136.887,70.871,22597345.0,64.909,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Senegal,SEN,AFRO,REPORTING,2021-12-03,1919300,1328153.0,11.463,7.932,930046.0,5.555,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-02-23,3.0
Serbia,SRB,EURO,REPORTING,2021-11-14,6353068,3257012.0,91.7,47.021,3096056.0,44.697,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5.0
Seychelles,SYC,AFRO,REPORTING,2021-11-29,179462,81937.0,182.478,83.314,77951.0,79.261,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Julphar - Hayat-Vax,SII - Covishield",2021-01-10,4.0
Sierra Leone,SLE,AFRO,REPORTING,2021-11-26,868726,703231.0,10.89,8.816,361089.0,4.527,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-15,2.0
Singapore,SGP,WPRO,REPORTING,2021-11-26,9325656,4690096.0,159.404,80.168,4635560.0,79.236,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Sint Eustatius,XBA,AMRO,REPORTING,2021-12-03,2963,1509.0,94.393,48.073,1454.0,46.32,,,
Sint Maarten,SXM,AMRO,REPORTING,2021-12-03,51856,26935.0,120.927,62.812,24921.0,58.115,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,3.0
Slovakia,SVK,EURO,REPORTING,2021-11-28,5396227,2645929.0,98.9,48.479,2370019.0,46.127,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,5.0
Slovenia,SVN,EURO,REPORTING,2021-11-28,2516111,1220682.0,120.1,58.243,1010303.0,54.705,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Solomon Islands,SLB,WPRO,REPORTING,2021-11-19,208046,161521.0,30.288,23.515,46525.0,6.773,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-23,3.0
Somalia,SOM,EMRO,REPORTING,2021-11-21,1139332,678588.0,7.169,4.27,706505.0,4.445,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-03-16,4.0
South Africa,ZAF,AFRO,REPORTING,2021-12-05,26348830,17840592.0,44.427,30.081,14948436.0,25.204,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0
South Sudan,SSD,AFRO,REPORTING,2021-11-22,212946,179940.0,1.902,1.608,128107.0,1.144,"Janssen - Ad26.COV 2-S,SII - Covishield",2021-04-06,2.0
Spain,ESP,EURO,REPORTING,2021-11-28,75707249,38302534.0,159.9,80.922,33175769.0,74.264,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Sri Lanka,LKA,SEARO,REPORTING,2021-11-30,29682085,15932194.0,138.616,74.403,13749891.0,64.212,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-29,6.0
Sudan,SDN,EMRO,REPORTING,2021-10-17,2698219,2271624.0,6.153,5.181,1013673.0,2.312,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-09,5.0
Suriname,SUR,AMRO,REPORTING,2021-12-03,489648,258304.0,83.468,44.032,220663.0,37.615,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-23,5.0
Sweden,SWE,EURO,REPORTING,2021-11-28,15438757,7305114.0,149.5,70.734,7024727.0,68.019,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Switzerland,CHE,EURO,REPORTING,2021-11-28,11208899,5839533.0,129.5,67.854,5369366.0,62.826,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Syrian Arab Republic,SYR,EMRO,REPORTING,2021-11-28,1422377,890837.0,8.128,5.09,739210.0,4.224,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-04-01,6.0
Tajikistan,TJK,EURO,REPORTING,2021-11-28,5579193,3024020.0,58.5,31.706,2555173.0,26.79,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0
Thailand,THA,SEARO,REPORTING,2021-11-29,89284827,48074050.0,127.915,68.874,41210777.0,59.041,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-28,7.0
The United Kingdom,GBR,EURO,REPORTING,2021-11-30,115179248,50941327.0,169.7,74.848,46222901.0,68.089,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0
Timor-Leste,TLS,SEARO,REPORTING,2021-11-30,1112223,646851.0,84.359,49.062,465372.0,35.297,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-07,4.0
Togo,TGO,AFRO,REPORTING,2021-12-03,1930935,1281856.0,23.324,15.484,649079.0,7.84,SII - Covishield,2021-03-10,1.0
Tokelau,TKL,WPRO,REPORTING,2021-09-28,1936,968.0,143.407,71.704,968.0,71.704,Pfizer BioNTech - Comirnaty,2021-07-20,1.0
Tonga,TON,WPRO,REPORTING,2021-11-29,119535,73296.0,113.094,69.347,46239.0,43.748,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-04-14,2.0
Trinidad and Tobago,TTO,AMRO,REPORTING,2021-12-03,1292690,690768.0,92.369,49.359,645833.0,46.148,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-17,5.0
Tunisia,TUN,EMRO,REPORTING,2021-12-01,11736386,7289379.0,99.304,61.677,5176785.0,43.802,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-13,7.0
Turkey,TUR,EURO,OWID,2021-12-01,120114498,56201040.0,142.4,67.586,51071522.0,60.555,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac",,2.0
Turkmenistan,TKM,EURO,REPORTING,2021-08-29,7580976,4374694.0,125.7,72.535,3206282.0,53.162,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SRCVB - EpiVacCorona",2021-02-24,4.0
Turks and Caicos Islands,TCA,AMRO,REPORTING,2021-12-03,56343,29210.0,145.521,75.443,27133.0,70.079,Pfizer BioNTech - Comirnaty,2021-01-11,1.0
Tuvalu,TUV,WPRO,REPORTING,2021-10-22,12114,6230.0,102.731,52.832,5884.0,49.898,AstraZeneca - Vaxzevria,2021-04-13,1.0
Uganda,UGA,AFRO,REPORTING,2021-11-23,4751422,3838439.0,10.388,8.392,912983.0,1.996,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-10,5.0
Ukraine,UKR,EURO,REPORTING,2021-11-28,24266303,13358779.0,55.5,30.546,10907524.0,24.942,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-24,6.0
United Arab Emirates,ARE,EMRO,REPORTING,2021-12-02,21895945,,221.386,,,,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
United Republic of Tanzania,TZA,AFRO,REPORTING,2021-12-06,1699523,1592897.0,2.845,2.667,1078102.0,1.805,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-07-28,3.0
United States of America,USA,AMRO,REPORTING,2021-12-03,453084481,233590300.0,136.882,70.571,193145534.0,58.352,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-14,3.0
Uruguay,URY,AMRO,REPORTING,2021-12-03,6809642,2751480.0,196.033,79.208,2658563.0,76.533,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-27,3.0
Uzbekistan,UZB,EURO,REPORTING,2021-11-21,28859034,14652850.0,86.2,58.14,9399937.0,28.085,"Anhui ZL - Recombinant,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-04-28,6.0
Vanuatu,VUT,WPRO,REPORTING,2021-11-28,141476,96141.0,46.062,31.302,45349.0,14.765,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-06-02,2.0
