COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
Bonaire,XAA,AMRO,REPORTING,2021-11-19,31751,16861.0,151.81,80.617,14890.0,71.193,,,
"Bonaire, Sint Eustatius and Saba",BES,AMRO,REPORTING,2021-04-09,7391,5726.0,28.441,22.034,2965.0,11.41,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,2.0
Bosnia and Herzegovina,BIH,EURO,REPORTING,2021-11-04,1553874,833233.0,47.4,25.397,720631.0,21.965,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Gamaleya - Sputnik V",,4.0
Botswana,BWA,AFRO,REPORTING,2021-11-25,1016989,1016989.0,43.246,43.246,890002.0,37.846,"Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-26,6.0
Brazil,BRA,AMRO,REPORTING,2021-11-19,279218158,159636656.0,131.36,75.102,124396384.0,58.523,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-17,5.0
British Virgin Islands,VGB,AMRO,REPORTING,2021-11-19,34608,18137.0,114.456,59.983,16471.0,54.473,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S",2021-02-11,2.0
Brunei Darussalam,BRN,WPRO,REPORTING,2021-11-12,686172,378122.0,156.847,86.432,295458.0,67.536,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-04-03,5.0
Bulgaria,BGR,EURO,REPORTING,2021-11-21,3189047,1832182.0,45.9,26.357,1295027.0,24.374,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Burkina Faso,BFA,AFRO,REPORTING,2021-11-23,490477,442769.0,2.346,2.118,323767.0,1.549,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-06-02,3.0
Burundi,BDI,AFRO,REPORTING,2021-11-23,1438,874.0,0.012,0.007,564.0,0.005,Beijing CNBG - BBIBP-CorV,2021-10-18,1.0
Cabo Verde,CPV,AFRO,REPORTING,2021-11-19,539908,303569.0,97.108,54.6,236339.0,42.508,"Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-18,4.0
Cambodia,KHM,WPRO,REPORTING,2021-11-19,28391107,14089134.0,169.814,84.27,13233183.0,79.151,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield,Sinovac - CoronaVac",2021-02-10,5.0
Cameroon,CMR,AFRO,REPORTING,2021-11-24,923643,754013.0,3.479,2.84,565876.0,2.132,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-04-12,4.0
Canada,CAN,AMRO,REPORTING,2021-11-19,59852559,30121803.0,158.583,79.809,28795770.0,76.296,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0
Cayman Islands,CYM,AMRO,REPORTING,2021-11-19,121080,57558.0,184.236,87.581,55352.0,84.224,Pfizer BioNTech - Comirnaty,2021-01-15,1.0
Central African Republic,CAF,AFRO,REPORTING,2021-11-19,422496,362298.0,8.748,7.501,321982.0,6.667,"Bharat - Covaxin,SII - Covishield",2021-03-19,2.0
Chad,TCD,AFRO,REPORTING,2021-11-21,249651,179130.0,1.52,1.091,70521.0,0.429,Beijing CNBG - BBIBP-CorV,2021-06-04,1.0
Chile,CHL,AMRO,REPORTING,2021-11-19,39642261,16752572.0,207.375,87.635,15853872.0,82.934,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-21,4.0
China,CHN,WPRO,REPORTING,2021-11-19,2433028166,1155160970.0,165.367,78.514,1014891521.0,68.98,"Anhui ZL - Recombinant,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,IMB - Inactivated,Pfizer BioNTech - Comirnaty,Shenzhen - LV-SMENP-DC,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2020-07-22,8.0
Colombia,COL,AMRO,REPORTING,2021-11-19,51955048,32849124.0,102.107,64.558,22989636.0,45.181,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-17,5.0
Comoros,COM,AFRO,REPORTING,2021-11-14,476350,278152.0,54.778,31.986,198198.0,22.792,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-04-10,3.0
Congo,COG,AFRO,REPORTING,2021-11-22,644918,515507.0,11.687,9.342,474446.0,8.598,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,SII - Covishield",2021-03-23,4.0
Cook Islands,COK,WPRO,REPORTING,2021-10-30,24346,12600.0,138.613,71.738,11726.0,66.762,Pfizer BioNTech - Comirnaty,2021-05-17,1.0
Costa Rica,CRI,AMRO,REPORTING,2021-11-19,6878077,3821682.0,135.02,75.021,3030603.0,59.492,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2020-12-24,2.0
Côte d’Ivoire,CIV,AFRO,REPORTING,2021-11-14,3845788,2669432.0,14.579,10.12,1176366.0,4.46,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0
Croatia,HRV,EURO,REPORTING,2021-11-21,3989589,2124914.0,98.3,52.42,1736478.0,46.754,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Cuba,CUB,AMRO,REPORTING,2021-11-19,27741924,10110794.0,244.927,89.266,8951589.0,79.031,"CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02",,3.0
Curaçao,CUW,AMRO,REPORTING,2021-11-19,196285,102165.0,119.618,62.26,94120.0,57.358,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-24,3.0
Cyprus,CYP,EURO,REPORTING,2021-11-21,1260994,614080.0,142.0,69.153,574761.0,67.132,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Czechia,CZE,EURO,REPORTING,2021-11-21,13034363,6514969.0,121.9,60.922,5893394.0,58.476,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Democratic Republic of the Congo,COD,AFRO,REPORTING,2021-11-24,186749,137606.0,0.209,0.154,53013.0,0.059,SII - Covishield,2021-04-19,1.0
Denmark,DNK,EURO,REPORTING,2021-11-21,8893165,4516070.0,152.7,77.559,4377095.0,75.962,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,4.0
Djibouti,DJI,EMRO,REPORTING,2021-11-22,92913,73592.0,9.404,7.449,55787.0,5.646,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-15,6.0
Dominica,DMA,AMRO,REPORTING,2021-11-19,55134,28590.0,76.585,39.713,26544.0,36.871,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-12,4.0
Dominican Republic,DOM,AMRO,REPORTING,2021-11-19,13656936,6837441.0,125.895,63.03,5518624.0,50.873,"AstraZeneca - Vaxzevria,SII - Covishield,Sinovac - CoronaVac",2021-02-16,3.0
Ecuador,ECU,AMRO,REPORTING,2021-11-19,23726729,13233347.0,134.482,75.006,10687613.0,60.577,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0
Egypt,EGY,EMRO,REPORTING,2021-11-20,36906765,23649491.0,36.065,23.11,14022224.0,13.702,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-24,6.0
El Salvador,SLV,AMRO,REPORTING,2021-11-19,8933030,4381956.0,137.724,67.558,3993237.0,61.565,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-17,6.0
Equatorial Guinea,GNQ,AFRO,REPORTING,2021-11-23,443135,246519.0,31.585,17.571,196616.0,14.014,"Beijing CNBG - BBIBP-CorV,Sinovac - CoronaVac",2021-02-12,2.0
Estonia,EST,EURO,REPORTING,2021-11-21,1656161,818481.0,124.6,61.587,692499.0,57.394,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Eswatini,SWZ,AFRO,REPORTING,2021-11-18,293353,269356.0,25.285,23.217,258674.0,22.296,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,3.0
Ethiopia,ETH,AFRO,REPORTING,2021-11-24,6890413,3742773.0,5.994,3.256,3147640.0,2.738,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-13,4.0
Falkland Islands (Malvinas),FLK,AMRO,OWID,2021-04-14,4407,2632.0,126.529,75.567,1775.0,50.962,AstraZeneca - AZD1222,,1.0
Faroe Islands,FRO,EURO,OWID,2021-11-05,78347,40205.0,160.334,82.278,38142.0,78.056,"Moderna - mRNA-1273, Pfizer BioNTech - Comirnaty",,2.0
Fiji,FJI,WPRO,REPORTING,2021-11-19,1213236,633512.0,135.339,70.669,579724.0,64.669,"AstraZeneca - Vaxzevria,Moderna - Spikevax,SII - Covishield",2021-03-07,3.0
Finland,FIN,EURO,REPORTING,2021-11-21,8449198,4270182.0,152.9,77.284,3993956.0,72.285,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
France,FRA,EURO,REPORTING,2021-11-21,102988226,51716350.0,153.0,76.821,45648876.0,69.362,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
French Guiana,GUF,AMRO,REPORTING,2021-11-19,165026,86954.0,55.251,29.113,75790.0,25.375,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,2.0
French Polynesia,PYF,WPRO,REPORTING,2021-11-22,316788,160829.0,112.773,57.253,155959.0,55.52,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-18,2.0
Gabon,GAB,AFRO,REPORTING,2021-11-22,273421,161795.0,12.285,7.269,111626.0,5.015,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-23,3.0
Gambia,GMB,AFRO,REPORTING,2021-11-21,268008,236834.0,11.09,9.8,222890.0,9.223,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-10,2.0
Georgia,GEO,EURO,REPORTING,2021-11-21,1918246,1032548.0,48.1,25.884,885698.0,22.203,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-17,4.0
Germany,DEU,EURO,REPORTING,2021-11-21,117623852,58645046.0,141.4,70.515,53149412.0,67.976,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Ghana,GHA,AFRO,REPORTING,2021-11-17,3162666,2328335.0,10.178,7.493,834331.0,2.685,"Gamaleya - Gam-Covid-Vac,SII - Covishield",2021-03-02,2.0
Gibraltar,GIB,EURO,OWID,2021-11-23,96391,40893.0,286.103,121.377,39817.0,118.183,Pfizer BioNTech - Comirnaty,,1.0
Greece,GRC,EURO,REPORTING,2021-11-21,13852038,6916324.0,129.2,64.527,6059821.0,61.466,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Greenland,GRL,EURO,OWID,2021-11-04,77383,40125.0,136.305,70.677,37258.0,65.627,Moderna - mRNA-1273,,1.0
Grenada,GRD,AMRO,REPORTING,2021-11-19,73320,39717.0,65.16,35.297,33603.0,29.863,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-15,4.0
Guadeloupe,GLP,AMRO,REPORTING,2021-11-19,266496,134893.0,66.603,33.713,125055.0,31.254,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-08,5.0
Guam,GUM,WPRO,REPORTING,2021-11-24,265356,134442.0,157.225,79.658,123402.0,73.116,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-04,3.0
Guatemala,GTM,AMRO,REPORTING,2021-11-19,9353918,5637669.0,52.211,31.468,3716249.0,20.743,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-25,5.0
Guernsey,GGY,EURO,OWID,2021-11-22,104131,,161.524,,,,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Guinea,GIN,AFRO,REPORTING,2021-11-25,2558579,1655099.0,19.482,12.603,903480.0,6.88,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-05,6.0
Guinea-Bissau,GNB,AFRO,REPORTING,2021-11-25,365089,346678.0,18.551,17.616,18411.0,0.936,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-04-02,2.0
Guyana,GUY,AMRO,REPORTING,2021-11-19,660221,394094.0,83.939,50.104,266127.0,33.835,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-11,6.0
Haiti,HTI,AMRO,REPORTING,2021-11-19,158479,106997.0,1.39,0.938,51823.0,0.454,"Janssen - Ad26.COV 2-S,Moderna - Spikevax",,2.0
Honduras,HND,AMRO,REPORTING,2021-11-19,7916340,3987966.0,79.926,40.264,3928749.0,39.666,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-26,6.0
Hungary,HUN,EURO,REPORTING,2021-11-21,13369134,5970796.0,136.8,61.117,5573306.0,58.879,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-23,7.0
Iceland,ISL,EURO,REPORTING,2021-11-21,612771,283862.0,168.3,77.955,225405.0,76.724,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
India,IND,SEARO,REPORTING,2021-11-23,1183573646,770622080.0,85.766,55.842,412951566.0,29.924,"Bharat - Covaxin,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,SII - Covishield",2021-01-16,5.0
Indonesia,IDN,SEARO,REPORTING,2021-11-23,226236243,135716042.0,82.712,49.618,90520201.0,33.094,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-13,6.0
Iran (Islamic Republic of),IRN,EMRO,REPORTING,2021-11-21,101856938,56566007.0,121.268,67.346,44610761.0,53.113,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Finlay - Soberana-02,Gamaleya - Gam-Covid-Vac,Shifa - COVIran Barakat",2021-02-09,6.0
Iraq,IRQ,EMRO,REPORTING,2021-11-24,11715365,7246498.0,29.126,18.016,4468867.0,11.11,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-02,4.0
Ireland,IRL,EURO,REPORTING,2021-11-21,7977391,3847062.0,160.7,77.492,3544763.0,76.164,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Isle of Man,IMN,EURO,OWID,2021-11-23,132973,68207.0,156.38,80.213,64766.0,76.167,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Israel,ISR,EURO,REPORTING,2021-11-07,12642233,6618545.0,146.1,76.466,6023688.0,69.593,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,3.0
Italy,ITA,EURO,REPORTING,2021-11-21,92962070,46650990.0,155.9,78.223,42021653.0,72.929,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Jamaica,JAM,AMRO,REPORTING,2021-11-19,1067575,641549.0,36.053,21.665,488824.0,16.508,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-10,4.0
Japan,JPN,WPRO,REPORTING,2021-11-18,195490201,99430887.0,154.566,78.616,96059314.0,75.95,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Novavax - Covavax,Pfizer BioNTech - Comirnaty",2021-02-17,4.0
Jersey,JEY,EURO,OWID,2021-11-17,181102,79414.0,168.004,73.671,74973.0,69.551,"Moderna - mRNA-1273, AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,3.0
Jordan,JOR,EMRO,REPORTING,2021-11-25,7912083,4108051.0,77.546,40.263,3714822.0,36.409,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,6.0
Kazakhstan,KAZ,EURO,REPORTING,2021-11-21,16570881,8644273.0,88.3,46.037,7926608.0,42.215,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac,Sinovac - CoronaVac",2021-04-07,5.0
Kenya,KEN,AFRO,REPORTING,2021-11-24,6700134,4143379.0,12.46,7.706,2556755.0,4.755,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-05,5.0
Kiribati,KIR,WPRO,REPORTING,2021-11-19,82167,59492.0,68.788,49.805,22675.0,18.983,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV",2021-05-26,2.0
Kosovo,XKX,EURO,REPORTING,2021-11-14,1594449,845017.0,88.8,47.059,749432.0,41.736,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0
Kuwait,KWT,EMRO,REPORTING,2021-08-14,2668082,,62.476,,,,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-28,5.0
