COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED,PERSONS_BOOSTER_ADD_DOSE,PERSONS_BOOSTER_ADD_DOSE_PER100
Afghanistan,AFG,EMRO,REPORTING,2022-05-10,6029737.0,5326298.0,15.489,13.682,4676224.0,12.012,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-22,11.0,,
Albania,ALB,EURO,REPORTING,2022-05-01,2825500.0,1299321.0,98.2,45.655,1230636.0,43.242,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-13,5.0,295543.0,10.385
Algeria,DZA,AFRO,REPORTING,2022-05-08,15205854.0,7840131.0,34.676,17.879,6481186.0,14.78,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SII - Covishield,Sinovac - CoronaVac",2021-01-30,4.0,514063.0,1.172
American Samoa,ASM,WPRO,REPORTING,2022-04-21,105958.0,44240.0,191.963,80.149,40593.0,73.542,"Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0,21694.0,39.303
Andorra,AND,EURO,REPORTING,2022-05-01,152694.0,57874.0,197.6,75.973,53427.0,70.135,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-20,3.0,41393.0,54.338
Angola,AGO,AFRO,REPORTING,2022-05-08,17896626.0,12059919.0,54.453,36.694,6327907.0,19.253,SII - Covishield,2021-03-10,1.0,369899.0,1.125
Anguilla,AIA,AMRO,REPORTING,2022-05-06,23378.0,10676.0,155.833,71.164,9955.0,66.358,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-02-05,2.0,2747.0,18.311
Antigua and Barbuda,ATG,AMRO,REPORTING,2022-05-06,135605.0,63952.0,138.473,65.304,61815.0,63.122,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,6.0,9838.0,10.046
Argentina,ARG,AMRO,REPORTING,2022-05-06,99115622.0,41035648.0,219.303,90.795,37278843.0,82.483,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-29,7.0,21113527.0,46.716
Armenia,ARM,EURO,REPORTING,2022-04-17,2154689.0,1131339.0,72.7,38.179,987673.0,33.331,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-06-16,8.0,41766.0,1.409
Aruba,ABW,AMRO,REPORTING,2022-05-06,170458.0,88453.0,159.656,82.848,82005.0,76.808,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-02-17,2.0,,
Australia,AUS,WPRO,REPORTING,2022-05-07,58068709.0,22288752.0,227.721,87.407,21553633.0,84.524,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2021-02-21,5.0,13497494.0,52.932
Austria,AUT,EURO,REPORTING,2022-05-01,18278212.0,6823343.0,205.3,76.658,6608360.0,74.242,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-30,6.0,5197422.0,58.391
Azerbaijan,AZE,EURO,REPORTING,2022-04-24,13499692.0,5362072.0,133.1,52.885,4843392.0,47.769,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,5.0,3294230.0,32.49
Bahamas,BHS,AMRO,REPORTING,2022-05-06,340866.0,166471.0,86.681,42.333,157964.0,40.169,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-14,4.0,27866.0,7.086
Bahrain,BHR,EMRO,REPORTING,2022-05-10,3437604.0,1235076.0,202.025,72.584,1219273.0,71.656,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2020-11-04,11.0,983255.0,57.785
Bangladesh,BGD,SEARO,REPORTING,2022-05-10,258739535.0,128838366.0,157.108,78.231,116692702.0,70.856,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-27,8.0,13208467.0,8.02
Barbados,BRB,AMRO,REPORTING,2022-05-06,361863.0,161776.0,125.92,56.294,152018.0,52.899,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-08,5.0,48069.0,16.727
Belarus,BLR,EURO,REPORTING,2022-05-01,12495345.0,6235073.0,132.2,65.984,5851853.0,61.929,"Beijing CNBG - BBIBP-CorV,Chumakov - Covi-Vac,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light",2021-02-03,4.0,691479.0,7.318
Belgium,BEL,EURO,REPORTING,2022-05-01,25303482.0,9228773.0,219.6,80.094,9131490.0,79.25,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,7130176.0,61.881
Belize,BLZ,AMRO,REPORTING,2022-05-06,473152.0,237193.0,118.994,59.652,211123.0,53.096,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0,45848.0,11.53
Benin,BEN,AFRO,REPORTING,2022-05-08,3333450.0,3157864.0,27.496,26.048,2625325.0,21.655,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-29,5.0,,
Bermuda,BMU,AMRO,REPORTING,2022-05-06,130325.0,48424.0,209.28,77.761,47592.0,76.425,"AstraZeneca - Vaxzevria,Pfizer BioNTech - Comirnaty",2021-01-11,2.0,31723.0,50.942
Bhutan,BTN,SEARO,REPORTING,2022-05-09,1907022.0,692593.0,247.149,89.76,671671.0,87.048,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-27,5.0,542758.0,70.341
Bolivia (Plurinational State of),BOL,AMRO,REPORTING,2022-05-06,13606698.0,7177505.0,116.565,61.488,5930420.0,50.805,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-01-30,6.0,1387905.0,11.89
Bonaire,XAA,AMRO,REPORTING,2022-05-06,40756.0,17522.0,194.865,83.777,15796.0,75.525,,,,7438.0,35.563
"Bonaire, Sint Eustatius and Saba",BES,AMRO,REPORTING,2021-04-09,7391.0,5726.0,28.441,22.034,2965.0,11.41,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-22,2.0,,
Bosnia and Herzegovina,BIH,EURO,REPORTING,2022-01-29,1924950.0,943394.0,58.7,28.755,846080.0,25.789,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac, Gamaleya - Sputnik V",,4.0,,
Botswana,BWA,AFRO,REPORTING,2022-05-08,1920000.0,1479625.0,81.646,62.919,1339651.0,56.967,"Bharat - Covaxin,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-26,6.0,327708.0,13.935
Brazil,BRA,AMRO,REPORTING,2022-05-06,416055006.0,179112844.0,195.736,84.265,159915412.0,75.233,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-01-17,5.0,79853054.0,37.567
British Virgin Islands,VGB,AMRO,REPORTING,2022-05-06,40872.0,19284.0,135.172,63.776,17862.0,59.073,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S",2021-02-11,2.0,3726.0,12.323
Brunei Darussalam,BRN,WPRO,REPORTING,2022-05-06,1124061.0,432057.0,256.941,98.761,409091.0,93.511,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-04-03,5.0,282887.0,64.663
Bulgaria,BGR,EURO,REPORTING,2022-05-01,4383603.0,2087643.0,63.1,30.032,2057778.0,29.602,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0,743630.0,10.697
Burkina Faso,BFA,AFRO,REPORTING,2022-05-08,2928989.0,2432124.0,14.012,11.635,1539455.0,7.365,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,SII - Covishield",2021-06-02,3.0,,
Burundi,BDI,AFRO,REPORTING,2022-05-08,12651.0,12651.0,0.106,0.106,12078.0,0.102,Beijing CNBG - BBIBP-CorV,2021-10-18,1.0,,
Cabo Verde,CPV,AFRO,REPORTING,2022-05-08,756797.0,354945.0,136.118,63.841,307145.0,55.243,"Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-18,4.0,70.0,0.013
Cambodia,KHM,WPRO,REPORTING,2022-05-06,38460280.0,14932546.0,230.04,89.315,14192815.0,84.891,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-10,7.0,8586491.0,51.358
Cameroon,CMR,AFRO,REPORTING,2022-05-08,1828882.0,1552320.0,6.89,5.848,1209108.0,4.555,"Beijing CNBG - BBIBP-CorV,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-04-12,4.0,52011.0,0.196
Canada,CAN,AMRO,REPORTING,2022-05-06,82266137.0,32534718.0,217.969,86.203,31193378.0,82.649,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield",2020-12-14,5.0,18538041.0,49.118
Cayman Islands,CYM,AMRO,REPORTING,2022-05-06,143196.0,60855.0,217.888,92.597,58924.0,89.659,Pfizer BioNTech - Comirnaty,2021-01-15,1.0,22987.0,34.977
Central African Republic,CAF,AFRO,REPORTING,2022-05-08,1037580.0,1023144.0,21.483,21.184,988591.0,20.469,"Bharat - Covaxin,SII - Covishield",2021-03-19,2.0,,
Chad,TCD,AFRO,REPORTING,2022-05-08,2347168.0,2212530.0,14.289,13.47,2087559.0,12.709,Beijing CNBG - BBIBP-CorV,2021-06-04,1.0,,
Chile,CHL,AMRO,REPORTING,2022-05-06,52997000.0,17918425.0,277.236,93.734,17464675.0,91.361,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2020-12-21,5.0,14021464.0,73.349
China,CHN,WPRO,REPORTING,2022-05-06,3399003302.0,1295022927.0,231.022,88.02,1263903146.0,85.905,"Anhui ZL - Zifivax,Beijing CNBG - BBIBP-CorV,CanSino - Convidecia,IMB - Covidful,Pfizer BioNTech - Comirnaty,Shenzhen - LV-SMENP-DC,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2020-07-22,8.0,739107960.0,50.235
Colombia,COL,AMRO,REPORTING,2022-05-06,82845381.0,42136168.0,162.816,82.81,35534430.0,69.836,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-02-17,5.0,11597140.0,22.792
Comoros,COM,AFRO,REPORTING,2022-05-01,642320.0,341302.0,73.864,39.248,301218.0,34.639,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,SII - Covishield",2021-04-10,3.0,,
Congo,COG,AFRO,REPORTING,2022-05-08,831318.0,693902.0,15.065,12.575,652422.0,11.823,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,SII - Covishield",2021-03-23,4.0,,
Cook Islands,COK,WPRO,REPORTING,2022-04-28,39598.0,15004.0,225.45,85.425,14678.0,83.569,Pfizer BioNTech - Comirnaty,2021-05-17,1.0,9916.0,56.456
Costa Rica,CRI,AMRO,REPORTING,2022-05-06,10698423.0,4413772.0,210.015,86.644,4105520.0,80.593,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-24,3.0,2179131.0,42.777
Côte d’Ivoire,CIV,AFRO,REPORTING,2022-05-08,12387947.0,7952458.0,46.963,30.148,5445391.0,20.643,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-01,5.0,87290.0,0.331
Croatia,HRV,EURO,REPORTING,2022-05-01,5243706.0,2311811.0,129.2,57.0,2237678.0,55.14,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,6.0,891125.0,21.959
Cuba,CUB,AMRO,REPORTING,2022-05-06,36030990.0,10659099.0,318.109,94.107,9950189.0,87.848,"CIGB - CIGB-66,Finlay - Soberana Plus,Finlay - Soberana-02",,3.0,6868019.0,60.636
Curaçao,CUW,AMRO,REPORTING,2022-05-06,251186.0,107943.0,153.075,65.782,99037.0,60.354,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-02-24,3.0,44206.0,26.94
Cyprus,CYP,EURO,REPORTING,2022-05-01,1767252.0,662881.0,199.0,74.648,659031.0,74.215,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,459937.0,51.794
Czechia,CZE,EURO,REPORTING,2022-05-01,17563851.0,6952162.0,164.2,65.01,6862670.0,64.173,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,4158810.0,38.889
Democratic Republic of the Congo,COD,AFRO,REPORTING,2022-05-08,1143186.0,1771324.0,1.276,1.978,1064851.0,1.189,SII - Covishield,2021-04-19,1.0,,
Denmark,DNK,EURO,REPORTING,2022-05-01,13200246.0,4833577.0,226.7,83.012,4785844.0,82.192,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-16,5.0,3627647.0,62.301
Djibouti,DJI,EMRO,REPORTING,2022-05-08,181125.0,160562.0,18.332,16.251,120510.0,12.197,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-15,11.0,,
Dominica,DMA,AMRO,REPORTING,2022-05-06,66479.0,32611.0,92.343,45.299,30222.0,41.98,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-12,4.0,3646.0,5.065
Dominican Republic,DOM,AMRO,REPORTING,2022-05-06,15502635.0,7208988.0,142.909,66.455,5964717.0,54.985,"AstraZeneca - Vaxzevria,SII - Covishield,Sinovac - CoronaVac",2021-02-16,3.0,2328930.0,21.469
Ecuador,ECU,AMRO,REPORTING,2022-05-06,34566499.0,15134584.0,195.921,85.782,13925623.0,78.93,"AstraZeneca - Vaxzevria,CanSino - Convidecia,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-20,4.0,5915440.0,33.528
Egypt,EGY,EMRO,REPORTING,2022-05-08,82376780.0,46490815.0,80.498,45.43,34569036.0,33.78,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,CanSino - Convidecia,Gamaleya - Gam-Covid-Vac,Gamaleya - Sputnik-Light,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-01-24,10.0,2754574.0,2.692
El Salvador,SLV,AMRO,REPORTING,2022-05-06,10650522.0,4579500.0,164.203,70.604,4288368.0,66.115,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-02-17,6.0,1597387.0,24.627
Equatorial Guinea,GNQ,AFRO,REPORTING,2022-05-08,480000.0,265505.0,34.213,18.924,206762.0,14.737,"Beijing CNBG - BBIBP-CorV,Sinovac - CoronaVac",2021-02-12,2.0,2403.0,0.171
Estonia,EST,EURO,REPORTING,2022-05-01,2066615.0,841064.0,155.5,63.287,836478.0,62.942,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,453413.0,34.117
Eswatini,SWZ,AFRO,REPORTING,2022-05-08,535393.0,387468.0,46.148,33.398,336066.0,28.967,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-03-19,3.0,,
Ethiopia,ETH,AFRO,REPORTING,2022-05-08,29373478.0,24769870.0,25.55,21.546,21291403.0,18.52,"Beijing CNBG - BBIBP-CorV,Bharat - Covaxin,Janssen - Ad26.COV 2-S,SII - Covishield",2021-03-13,4.0,346411.0,0.301
Falkland Islands (Malvinas),FLK,AMRO,OWID,2021-04-14,4407.0,2632.0,126.529,75.567,1775.0,50.962,AstraZeneca - AZD1222,,1.0,,
Faroe Islands,FRO,EURO,OWID,2022-02-18,103894.0,41715.0,212.614,85.368,40895.0,83.69,"Moderna - mRNA-1273, Pfizer BioNTech - Comirnaty",,2.0,21284.0,43.557
Fiji,FJI,WPRO,REPORTING,2022-05-05,1447529.0,687835.0,161.474,76.729,634655.0,70.797,"AstraZeneca - Vaxzevria,Moderna - Spikevax,SII - Covishield",2021-03-07,3.0,125039.0,13.948
Finland,FIN,EURO,REPORTING,2022-05-01,11788503.0,4527706.0,213.4,81.945,4333456.0,78.429,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,5.0,2927341.0,52.981
France,FRA,EURO,REPORTING,2022-05-01,147030463.0,54336626.0,218.4,80.714,52726063.0,78.321,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-30,6.0,39676353.0,58.937
French Guiana,GUF,AMRO,REPORTING,2022-05-06,227699.0,97727.0,76.235,32.719,88414.0,29.601,"Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-13,2.0,41558.0,13.914
French Polynesia,PYF,WPRO,REPORTING,2022-04-29,,186797.0,,66.498,,,"Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty",2021-01-18,2.0,,
Gabon,GAB,AFRO,REPORTING,2022-05-08,556657.0,300871.0,25.01,13.518,255200.0,11.466,"Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-03-23,3.0,2126.0,0.096
Gambia,GMB,AFRO,REPORTING,2022-03-20,363353.0,331266.0,15.035,13.708,318161.0,13.165,"Beijing CNBG - BBIBP-CorV,SII - Covishield",2021-03-10,2.0,,
Georgia,GEO,EURO,REPORTING,2022-04-24,2670636.0,1277876.0,66.9,32.034,1161430.0,29.115,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-17,4.0,231330.0,5.799
Germany,DEU,EURO,REPORTING,2022-05-01,178550662.0,64498790.0,214.7,77.554,64415843.0,77.454,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty,Unknown Vaccine",2020-12-23,6.0,49321652.0,59.305
Ghana,GHA,AFRO,REPORTING,2022-05-08,13047826.0,9688415.0,41.991,31.18,6030567.0,19.408,"Gamaleya - Gam-Covid-Vac,SII - Covishield",2021-03-02,2.0,438799.0,1.412
Gibraltar,GIB,EURO,OWID,2022-04-21,119855.0,42074.0,355.748,124.882,41421.0,122.944,"AstraZeneca - AZD1222, Pfizer BioNTech - Comirnaty",,2.0,36360.0,107.922
Greece,GRC,EURO,REPORTING,2022-05-01,20954161.0,7894162.0,195.5,73.649,7704695.0,71.882,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Novavax-NUVAXOVID,Pfizer BioNTech - Comirnaty",2020-12-23,5.0,5754235.0,53.685
Greenland,GRL,EURO,OWID,2022-03-07,79745.0,41243.0,140.465,72.647,38502.0,67.819,Moderna - mRNA-1273,,1.0,,
Grenada,GRD,AMRO,REPORTING,2022-05-06,88016.0,43463.0,78.22,38.626,38228.0,33.973,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Pfizer BioNTech - Comirnaty,SII - Covishield",2021-02-15,4.0,6325.0,5.621
Guadeloupe,GLP,AMRO,REPORTING,2022-05-06,373576.0,148333.0,93.365,37.072,142425.0,35.595,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-08,6.0,82818.0,20.698
